# t_s,canli_hip_flx_derece,canli_knee_flx_derece,canli_ankle_flx_derece,pasif_hip_flx_derece,pasif_knee_flx_derece,pasif_ankle_flx_derece
0.844050,-5.849622,-95.571188,-22.151885,-2.341734,-113.342173,-33.958215
0.844200,-5.816723,-95.611782,-22.096152,-2.341561,-113.342511,-33.500000
0.844350,-5.783568,-95.652038,-22.043284,-2.341393,-113.342878,-33.503042
0.844500,-5.750181,-95.691976,-21.992437,-2.341188,-113.342997,-33.512084
0.844650,-5.716570,-95.731702,-21.942492,-2.340948,-113.342879,-33.526930
0.844800,-5.682749,-95.771345,-21.892226,-2.340676,-113.342549,-33.547294
0.844950,-5.648733,-95.811044,-21.840511,-2.340376,-113.342035,-33.572815
0.845100,-5.614532,-95.850924,-21.786477,-2.340055,-113.341376,-33.603058
0.845250,-5.580138,-95.891096,-21.729638,-2.339718,-113.340615,-33.637526
0.845400,-5.545550,-95.931612,-21.669912,-2.339372,-113.339800,-33.675667
0.845550,-5.510760,-95.972487,-21.607611,-2.339024,-113.338983,-33.716891
0.845700,-5.475766,-96.013686,-21.543360,-2.338682,-113.338219,-33.760570
0.845850,-5.440536,-96.055183,-21.478004,-2.338354,-113.337561,-33.806060
0.846000,-5.405071,-96.096900,-21.412410,-2.338048,-113.337065,-33.852703
0.846150,-5.369356,-96.138791,-21.347375,-2.337770,-113.336783,-33.899850
0.846300,-5.333387,-96.180808,-21.283493,-2.337529,-113.336762,-33.946873
0.846450,-5.297174,-96.222926,-21.221097,-2.337331,-113.337047,-33.993177
0.846600,-5.260720,-96.265151,-21.160242,-2.337183,-113.337674,-33.500000
0.846750,-5.224011,-96.307541,-21.100755,-2.337042,-113.338356,-33.503065
0.846900,-5.187038,-96.350163,-21.042258,-2.336863,-113.338791,-33.512181
0.847050,-5.149830,-96.393051,-20.984231,-2.336648,-113.338989,-33.527158
0.847200,-5.112395,-96.436263,-20.926151,-2.336402,-113.338968,-33.547716
0.847350,-5.074736,-96.479840,-20.867557,-2.336127,-113.338757,-33.573497
0.847500,-5.036860,-96.523803,-20.808111,-2.335830,-113.338389,-33.604068
0.847650,-4.998776,-96.568143,-20.747632,-2.335517,-113.337906,-33.638932
0.847800,-4.960494,-96.612823,-20.686103,-2.335193,-113.337354,-33.677538
0.847950,-4.922012,-96.657801,-20.623667,-2.334867,-113.336784,-33.719289
0.848100,-4.883312,-96.703039,-20.560584,-2.334546,-113.336249,-33.763557
0.848250,-4.844416,-96.748449,-20.497127,-2.334239,-113.335802,-33.809689
0.848400,-4.805327,-96.793967,-20.433582,-2.333952,-113.335499,-33.857021
0.848550,-4.766032,-96.839565,-20.370201,-2.333694,-113.335390,-33.904896
0.848700,-4.726532,-96.885211,-20.307134,-2.333472,-113.335526,-33.952674
0.848850,-4.686832,-96.930892,-20.244424,-2.333293,-113.335950,-33.999751
0.849000,-4.646938,-96.976611,-20.182012,-2.333163,-113.336699,-33.500000
0.849150,-4.606858,-97.022387,-20.119758,-2.333040,-113.337484,-33.503111
0.849300,-4.566592,-97.068258,-20.057479,-2.332878,-113.338000,-33.512363
0.849450,-4.526133,-97.114274,-19.994981,-2.332679,-113.338256,-33.527561
0.849600,-4.485490,-97.160466,-19.932079,-2.332447,-113.338272,-33.548419
0.849750,-4.444660,-97.206874,-19.868644,-2.332186,-113.338076,-33.574570
0.849900,-4.403621,-97.253545,-19.804632,-2.331902,-113.337706,-33.605573
0.850050,-4.362383,-97.300481,-19.740038,-2.331600,-113.337204,-33.640921
0.850200,-4.320961,-97.347668,-19.674922,-2.331289,-113.336617,-33.680052
0.850350,-4.279327,-97.395124,-19.609432,-2.330974,-113.335998,-33.722359
0.850500,-4.237470,-97.442848,-19.543727,-2.330664,-113.335403,-33.767201
0.850650,-4.195418,-97.490788,-19.477929,-2.330367,-113.334886,-33.813914
0.850800,-4.153155,-97.538941,-19.412182,-2.330090,-113.334505,-33.861822
0.850950,-4.110701,-97.587271,-19.346557,-2.329843,-113.334314,-33.910257
0.851100,-4.068037,-97.635783,-19.281112,-2.329632,-113.334363,-33.958569
0.851250,-4.025164,-97.684476,-19.215839,-2.329464,-113.334698,-33.500000
0.851400,-3.982099,-97.733327,-19.150663,-2.329300,-113.335064,-33.503045
0.851550,-3.938847,-97.782337,-19.085490,-2.329100,-113.335180,-33.512094
0.851700,-3.895389,-97.831535,-19.020235,-2.328864,-113.335060,-33.526950
0.851850,-3.851738,-97.880916,-18.954778,-2.328597,-113.334727,-33.547331
0.852000,-3.807908,-97.930470,-18.889015,-2.328302,-113.334210,-33.572871
0.852150,-3.763895,-97.980207,-18.822887,-2.327986,-113.333548,-33.603137
0.852300,-3.719699,-98.030129,-18.756367,-2.327653,-113.332784,-33.637630
0.852450,-3.675328,-98.080224,-18.689453,-2.327312,-113.331966,-33.675800
0.852600,-3.630765,-98.130507,-18.622199,-2.326969,-113.331147,-33.717054
0.852750,-3.586000,-98.180981,-18.554672,-2.326632,-113.330379,-33.760766
0.852900,-3.541049,-98.231622,-18.486918,-2.326308,-113.329719,-33.806289
0.853050,-3.495915,-98.282420,-18.418998,-2.326006,-113.329220,-33.852966
0.853200,-3.450569,-98.333403,-18.350993,-2.325733,-113.328935,-33.900148
0.853350,-3.405032,-98.384546,-18.282916,-2.325497,-113.328913,-33.947204
0.853500,-3.359294,-98.435861,-18.214789,-2.325304,-113.329196,-33.993542
0.853650,-3.313367,-98.487342,-18.146594,-2.325160,-113.329820,-33.500000
0.853800,-3.267252,-98.538990,-18.078305,-2.325024,-113.330501,-33.503068
0.853950,-3.220944,-98.590820,-18.009898,-2.324850,-113.330934,-33.512190
0.854100,-3.174452,-98.642829,-17.941329,-2.324640,-113.331130,-33.527178
0.854250,-3.127780,-98.694952,-17.872744,-2.324398,-113.331107,-33.547752
0.854400,-3.080950,-98.747140,-17.804160,-2.324128,-113.330893,-33.573552
0.854550,-3.033945,-98.799458,-17.735433,-2.323836,-113.330522,-33.604145
0.854700,-2.986769,-98.851945,-17.666417,-2.323527,-113.330037,-33.639035
0.854850,-2.939404,-98.904650,-17.597030,-2.323208,-113.329483,-33.677669
0.855000,-2.891839,-98.957609,-17.527231,-2.322887,-113.328910,-33.719451
0.855150,-2.844078,-99.010824,-17.457016,-2.322571,-113.328373,-33.763751
0.855300,-2.796121,-99.064296,-17.386434,-2.322268,-113.327924,-33.809915
0.855450,-2.747972,-99.118010,-17.315566,-2.321986,-113.327618,-33.857282
0.855600,-2.699628,-99.171953,-17.244518,-2.321732,-113.327507,-33.905191
0.855750,-2.651087,-99.226108,-17.173398,-2.321515,-113.327641,-33.953003
0.855900,-2.602343,-99.280464,-17.102300,-2.321340,-113.328063,-33.500000
0.856050,-2.553400,-99.334997,-17.031276,-2.321171,-113.328519,-33.503025
0.856200,-2.504259,-99.389699,-16.960345,-2.320965,-113.328731,-33.512018
0.856350,-2.454922,-99.444559,-16.889486,-2.320724,-113.328712,-33.526787
0.856500,-2.405378,-99.499587,-16.818659,-2.320452,-113.328482,-33.547052
0.856650,-2.355640,-99.554773,-16.747773,-2.320153,-113.328071,-33.572456
0.856800,-2.305706,-99.610126,-16.676744,-2.319833,-113.327515,-33.602568
0.856950,-2.255570,-99.665658,-16.605494,-2.319497,-113.326857,-33.636896
0.857100,-2.205239,-99.721369,-16.533948,-2.319152,-113.326143,-33.674894
0.857250,-2.154712,-99.777265,-16.462060,-2.318806,-113.325425,-33.715973
0.857400,-2.103995,-99.833342,-16.389806,-2.318466,-113.324756,-33.759512
0.857550,-2.053077,-99.889610,-16.317206,-2.318140,-113.324189,-33.804867
0.857700,-2.001955,-99.946073,-16.244298,-2.317836,-113.323778,-33.851386
0.857850,-1.950636,-100.002719,-16.171121,-2.317560,-113.323576,-33.898422
0.858000,-1.899074,-100.059593,-16.097784,-2.317321,-113.323630,-33.945347
0.858150,-1.847308,-100.116650,-16.024289,-2.317126,-113.323983,-33.991571
0.858300,-1.795323,-100.173903,-15.950694,-2.316980,-113.324671,-33.500000
0.858450,-1.743133,-100.231337,-15.877012,-2.316841,-113.325408,-33.503064
0.858600,-1.690751,-100.288939,-15.803242,-2.316665,-113.325893,-33.512177
0.858750,-1.638141,-100.346748,-15.729423,-2.316454,-113.326136,-33.527149
0.858900,-1.585304,-100.404766,-15.655540,-2.316211,-113.326155,-33.547702
0.859050,-1.532248,-100.462988,-15.581557,-2.315940,-113.325977,-33.573477
0.859200,-1.478986,-100.521407,-15.507428,-2.315647,-113.325638,-33.604042
0.859350,-1.425526,-100.580014,-15.433113,-2.315337,-113.325179,-33.638899
0.859500,-1.371851,-100.638832,-15.358613,-2.315018,-113.324646,-33.677497
0.859650,-1.317973,-100.697847,-15.283901,-2.314697,-113.324090,-33.719239
0.859800,-1.263899,-100.757050,-15.208967,-2.314382,-113.323564,-33.763497
0.859950,-1.209588,-100.816482,-15.133867,-2.314079,-113.323123,-33.809616
0.860100,-1.155082,-100.876095,-15.058563,-2.313798,-113.322820,-33.856933
0.860250,-1.100350,-100.935916,-14.983106,-2.313546,-113.322709,-33.904790
0.860400,-1.045421,-100.995916,-14.907477,-2.313330,-113.322839,-33.952546
0.860550,-0.990282,-101.056101,-14.831702,-2.313158,-113.323255,-33.999599
0.860700,-0.934936,-101.116470,-14.755788,-2.313035,-113.323992,-33.500000
0.860850,-0.879401,-101.177004,-14.679715,-2.312919,-113.324763,-33.503109
0.861000,-0.823675,-101.237706,-14.603491,-2.312764,-113.325262,-33.512352
0.861150,-0.767752,-101.298583,-14.527123,-2.312573,-113.325500,-33.527535
0.861300,-0.711643,-101.359626,-14.450597,-2.312349,-113.325497,-33.548372
0.861450,-0.655322,-101.420866,-14.373946,-2.312097,-113.325281,-33.574496
0.861600,-0.598806,-101.482285,-14.297143,-2.311821,-113.324889,-33.605466
0.861750,-0.542092,-101.543890,-14.220191,-2.311529,-113.324365,-33.640775
0.861900,-0.485181,-101.605683,-14.143085,-2.311226,-113.323755,-33.679861
0.862050,-0.428087,-101.667651,-14.065811,-2.310920,-113.323113,-33.722117
0.862200,-0.370795,-101.729807,-13.988390,-2.310620,-113.322494,-33.766903
0.862350,-0.313320,-101.792137,-13.910810,-2.310333,-113.321955,-33.813554
0.862500,-0.255649,-101.854654,-13.833095,-2.310066,-113.321550,-33.861397
0.862650,-0.197797,-101.917341,-13.755236,-2.309829,-113.321336,-33.909762
0.862800,-0.139750,-101.980210,-13.677257,-2.309628,-113.321362,-33.958001
0.862950,-0.081523,-102.043244,-13.599147,-2.309471,-113.321676,-33.500000
0.863100,-0.023106,-102.106454,-13.520924,-2.309318,-113.322020,-33.503039
0.863250,0.035489,-102.169823,-13.442573,-2.309129,-113.322116,-33.512071
0.863400,0.094275,-102.233367,-13.364113,-2.308904,-113.321978,-33.526900
0.863550,0.153236,-102.297065,-13.285519,-2.308648,-113.321627,-33.547243
0.863700,0.212374,-102.360921,-13.206793,-2.308365,-113.321095,-33.572737
0.863850,0.271691,-102.424936,-13.127935,-2.308060,-113.320419,-33.602947
0.864000,0.331196,-102.489118,-13.048953,-2.307739,-113.319642,-33.637377
0.864150,0.390869,-102.553446,-12.969819,-2.307410,-113.318813,-33.675479
0.864300,0.450711,-102.617945,-12.890473,-2.307079,-113.317983,-33.716659
0.864450,0.510758,-102.682710,-12.810821,-2.306753,-113.317206,-33.760294
0.864600,0.571006,-102.747705,-12.730952,-2.306442,-113.316537,-33.805737
0.864750,0.631429,-102.812872,-12.650941,-2.306152,-113.316030,-33.852334
0.864900,0.692027,-102.878183,-12.570882,-2.305891,-113.315738,-33.899436
0.865050,0.752850,-102.943667,-12.490903,-2.305667,-113.315709,-33.946414
0.865200,0.813833,-103.009246,-12.410944,-2.305486,-113.315985,-33.992677
0.865350,0.875017,-103.074954,-12.331046,-2.305354,-113.316604,-33.500000
0.865500,0.936374,-103.140765,-12.251132,-2.305230,-113.317279,-33.503063
0.865650,0.997901,-103.206682,-12.171136,-2.305068,-113.317708,-33.512173
0.865800,1.059603,-103.272719,-12.090995,-2.304870,-113.317901,-33.527139
0.865950,1.121471,-103.338880,-12.010634,-2.304641,-113.317876,-33.547685
0.866100,1.183491,-103.405159,-11.929984,-2.304383,-113.317661,-33.573450
0.866250,1.245655,-103.471559,-11.849015,-2.304103,-113.317290,-33.604004
0.866400,1.307973,-103.538096,-11.767744,-2.303806,-113.316804,-33.638849
0.866550,1.370449,-103.604775,-11.686205,-2.303500,-113.316251,-33.677436
0.866700,1.433083,-103.671597,-11.604446,-2.303191,-113.315679,-33.719168
0.866850,1.495886,-103.738575,-11.522540,-2.302887,-113.315142,-33.763417
0.867000,1.558850,-103.805702,-11.440512,-2.302596,-113.314694,-33.809531
0.867150,1.621965,-103.872989,-11.358347,-2.302326,-113.314388,-33.856847
0.867300,1.685251,-103.940488,-11.276032,-2.302084,-113.314278,-33.904708
0.867450,1.748701,-104.008235,-11.193486,-2.301879,-113.314412,-33.952474
0.867600,1.812299,-104.076264,-11.110610,-2.301717,-113.314834,-33.999541
0.867750,1.876047,-104.144622,-11.027337,-2.301603,-113.315580,-33.500000
0.867900,1.939952,-104.213360,-10.943645,-2.301496,-113.316363,-33.503112
0.868050,2.004018,-104.282514,-10.859542,-2.301351,-113.316876,-33.512364
0.868200,2.068238,-104.352098,-10.775061,-2.301169,-113.317128,-33.527563
0.868350,2.132631,-104.422141,-10.690310,-2.300953,-113.317141,-33.548423
0.868500,2.197188,-104.492633,-10.605376,-2.300708,-113.316943,-33.574577
0.868650,2.261898,-104.563553,-10.520358,-2.300440,-113.316569,-33.605585
0.868800,2.326781,-104.634902,-10.435387,-2.300155,-113.316062,-33.640939
0.868950,2.391826,-104.706647,-10.350532,-2.299859,-113.315471,-33.680077
0.869100,2.457015,-104.778750,-10.265821,-2.299560,-113.314848,-33.722393
0.869250,2.522348,-104.851187,-10.181274,-2.299266,-113.314247,-33.767244
0.869400,2.587844,-104.923954,-10.096898,-2.298985,-113.313726,-33.813968
0.869550,2.653507,-104.997036,-10.012644,-2.298724,-113.313339,-33.861888
0.869700,2.719319,-105.070404,-9.928411,-2.298493,-113.313142,-33.910335
0.869850,2.785269,-105.144032,-9.844085,-2.298297,-113.313185,-33.958660
0.870000,2.851363,-105.217919,-9.759586,-2.298145,-113.313514,-33.500000
0.870150,2.917599,-105.292052,-9.674832,-2.297997,-113.313873,-33.503046
0.870300,2.983974,-105.366420,-9.589759,-2.297812,-113.313982,-33.512098
0.870450,3.050484,-105.441014,-9.504332,-2.297592,-113.313855,-33.526960
0.870600,3.117130,-105.515826,-9.418547,-2.297340,-113.313514,-33.547349
0.870750,3.183908,-105.590848,-9.332424,-2.297061,-113.312990,-33.572899
0.870900,3.250820,-105.666074,-9.246007,-2.296760,-113.312320,-33.603176
0.871050,3.317865,-105.741500,-9.159352,-2.296442,-113.311548,-33.637683
0.871200,3.385044,-105.817125,-9.072519,-2.296116,-113.310723,-33.675868
0.871350,3.452357,-105.892948,-8.985565,-2.295788,-113.309895,-33.717139
0.871500,3.519804,-105.968973,-8.898536,-2.295466,-113.309120,-33.760868
0.871650,3.587385,-106.045203,-8.811464,-2.295158,-113.308451,-33.806408
0.871800,3.655100,-106.121645,-8.724365,-2.294871,-113.307944,-33.853104
0.871950,3.722950,-106.198306,-8.637238,-2.294613,-113.307651,-33.900304
0.872100,3.790933,-106.275191,-8.550072,-2.294391,-113.307621,-33.947378
0.872250,3.859048,-106.352307,-8.462845,-2.294213,-113.307897,-33.993733
0.872400,3.927296,-106.429659,-8.375533,-2.294084,-113.308514,-33.500000
0.872550,3.995674,-106.507248,-8.288114,-2.293962,-113.309188,-33.503069
0.872700,4.064183,-106.585073,-8.200572,-2.293803,-113.309614,-33.512196
0.872850,4.132820,-106.663127,-8.112908,-2.293608,-113.309803,-33.527190
0.873000,4.201586,-106.741392,-8.025144,-2.293381,-113.309773,-33.547774
0.873150,4.270478,-106.819861,-7.937281,-2.293126,-113.309552,-33.573586
0.873300,4.339496,-106.898527,-7.849314,-2.292848,-113.309174,-33.604193
0.873450,4.408640,-106.977386,-7.761243,-2.292553,-113.308682,-33.639099
0.873600,4.477907,-107.056430,-7.673058,-2.292249,-113.308121,-33.677751
0.873750,4.547299,-107.135664,-7.584738,-2.291942,-113.307542,-33.719553
0.873900,4.616813,-107.215080,-7.496286,-2.291640,-113.306998,-33.763875
0.874050,4.686449,-107.294669,-7.407715,-2.291351,-113.306542,-33.810062
0.874200,4.756206,-107.374424,-7.319040,-2.291084,-113.306230,-33.857452
0.874350,4.826087,-107.454338,-7.230274,-2.290844,-113.306114,-33.905386
0.874500,4.896088,-107.534403,-7.141423,-2.290641,-113.306242,-33.953222
0.874650,4.966209,-107.614613,-7.052488,-2.290481,-113.306658,-33.500000
0.874800,5.036452,-107.694970,-6.963472,-2.290326,-113.307109,-33.503027
0.874950,5.106819,-107.775472,-6.874373,-2.290133,-113.307316,-33.512025
0.875100,5.177307,-107.856115,-6.785175,-2.289907,-113.307291,-33.526803
0.875250,5.247914,-107.936901,-6.695867,-2.289649,-113.307055,-33.547080
0.875400,5.318642,-108.017830,-6.606440,-2.289364,-113.306639,-33.572500
0.875550,5.389492,-108.098904,-6.516890,-2.289057,-113.306077,-33.602630
0.875700,5.460462,-108.180122,-6.427209,-2.288735,-113.305413,-33.636979
0.875850,5.531539,-108.261473,-6.337380,-2.288404,-113.304694,-33.675001
0.876000,5.602718,-108.342951,-6.247403,-2.288072,-113.303970,-33.716106
0.876150,5.674017,-108.424570,-6.157320,-2.287746,-113.303295,-33.759672
0.876300,5.745430,-108.506324,-6.067137,-2.287433,-113.302723,-33.805056
0.876450,5.816953,-108.588206,-5.976864,-2.287142,-113.302307,-33.851605
0.876600,5.888616,-108.670241,-5.886559,-2.286881,-113.302100,-33.898671
0.876750,5.960389,-108.752400,-5.796179,-2.286655,-113.302149,-33.945626
0.876900,6.032280,-108.834689,-5.705738,-2.286474,-113.302497,-33.991880
0.877050,6.104278,-108.917097,-5.615216,-2.286341,-113.303181,-33.500000
0.877200,6.176404,-108.999639,-5.524638,-2.286216,-113.303914,-33.503066
0.877350,6.248664,-109.082319,-5.434006,-2.286053,-113.304395,-33.512186
0.877500,6.321046,-109.165127,-5.343288,-2.285856,-113.304633,-33.527170
0.877650,6.393544,-109.248056,-5.252460,-2.285626,-113.304647,-33.547738
0.877800,6.466165,-109.331109,-5.161525,-2.285368,-113.304464,-33.573533
0.877950,6.538910,-109.414279,-5.070486,-2.285089,-113.304120,-33.604121
0.878100,6.611776,-109.497557,-4.979354,-2.284793,-113.303656,-33.639004
0.878250,6.684753,-109.580931,-4.888099,-2.284487,-113.303118,-33.677632
0.878400,6.757866,-109.664432,-4.796741,-2.284179,-113.302556,-33.719407
0.878550,6.831105,-109.748055,-4.705248,-2.283877,-113.302025,-33.763699
0.878700,6.904469,-109.831796,-4.613625,-2.283588,-113.301579,-33.809854
0.878850,6.977975,-109.915667,-4.521906,-2.283320,-113.301271,-33.857208
0.879000,7.051591,-109.999639,-4.430053,-2.283081,-113.301155,-33.905102
0.879150,7.125334,-110.083718,-4.338104,-2.282878,-113.301280,-33.952896
0.879300,7.199212,-110.167912,-4.246089,-2.282719,-113.301691,-33.999986
0.879450,7.273217,-110.252212,-4.153992,-2.282609,-113.302424,-33.500000
0.879600,7.347347,-110.336615,-4.061816,-2.282506,-113.303190,-33.503111
0.879750,7.421616,-110.421132,-3.969581,-2.282365,-113.303685,-33.512363
0.879900,7.495994,-110.505736,-3.877235,-2.282187,-113.303918,-33.527559
0.880050,7.570486,-110.590431,-3.784786,-2.281976,-113.303909,-33.548415
0.880200,7.645098,-110.675218,-3.692247,-2.281737,-113.303688,-33.574562
0.880350,7.719815,-110.760086,-3.599595,-2.281474,-113.303290,-33.605559
0.880500,7.794655,-110.845049,-3.506856,-2.281194,-113.302760,-33.640899
0.880650,7.869607,-110.930097,-3.414015,-2.280905,-113.302144,-33.680020
0.880800,7.944689,-111.015248,-3.321101,-2.280612,-113.301497,-33.722314
0.880950,8.019937,-111.100532,-3.228167,-2.280324,-113.300872,-33.767139
0.881100,8.095297,-111.185904,-3.135117,-2.280050,-113.300326,-33.813831
0.881250,8.170805,-111.271396,-3.041996,-2.279797,-113.299915,-33.861717
0.881400,8.246461,-111.357008,-2.948795,-2.279572,-113.299695,-33.910125
0.881550,8.322241,-111.442719,-2.855458,-2.279384,-113.299716,-33.958406
0.881700,8.398132,-111.528519,-2.761963,-2.279240,-113.300024,-33.500000
0.881850,8.474153,-111.614422,-2.668341,-2.279100,-113.300363,-33.503042
0.882000,8.550301,-111.700423,-2.574598,-2.278923,-113.300454,-33.512082
0.882150,8.626580,-111.786527,-2.480747,-2.278711,-113.300310,-33.526925
0.882300,8.702994,-111.872733,-2.386804,-2.278468,-113.299954,-33.547287
0.882450,8.779542,-111.959037,-2.292784,-2.278197,-113.299415,-33.572804
0.882600,8.856229,-112.045440,-2.198705,-2.277905,-113.298733,-33.603042
0.882750,8.933048,-112.131937,-2.104551,-2.277597,-113.297950,-33.637504
0.882900,9.009991,-112.218521,-2.010307,-2.277280,-113.297115,-33.675640
0.883050,9.087101,-112.305228,-1.916035,-2.276962,-113.296278,-33.716858
0.883200,9.164333,-112.392024,-1.821649,-2.276649,-113.295496,-33.760533
0.883350,9.241708,-112.478925,-1.727168,-2.276350,-113.294821,-33.806017
0.883500,9.319243,-112.565950,-1.632608,-2.276073,-113.294309,-33.852656
0.883650,9.396905,-112.653071,-1.537901,-2.275825,-113.294011,-33.899800
0.883800,9.474710,-112.740304,-1.443066,-2.275613,-113.293977,-33.946820
0.883950,9.552687,-112.827671,-1.348148,-2.275444,-113.294249,-33.993123
0.884100,9.630794,-112.915138,-1.253072,-2.275325,-113.294863,-33.500000
0.884250,9.709075,-113.002742,-1.157917,-2.275214,-113.295534,-33.503066
0.884400,9.787486,-113.090446,-1.062609,-2.275064,-113.295959,-33.512184
