# t_s,ankle_deg,vF_mV,vE_mV,f_DF_Hz,u_DF,f_PF_Hz,u_PF
0.472500,9.158418,13.750532,-6.833846,26.856419,0.450933,0.358307,0.007651
0.472650,9.199490,13.739851,-6.786486,26.775849,0.449580,0.357232,0.007628
0.472800,9.240632,13.729144,-6.738997,26.695522,0.448232,0.356160,0.007605
0.472950,9.281846,13.718410,-6.691379,26.615435,0.446887,0.355092,0.007582
0.473100,9.323134,13.707648,-6.643631,26.535589,0.445546,0.354027,0.007559
0.473250,9.364499,13.696855,-6.595753,26.455982,0.444210,0.352964,0.007537
0.473400,9.405943,13.686031,-6.547745,26.376614,0.442877,0.351906,0.007514
0.473550,9.447467,13.675173,-6.499605,26.297484,0.441548,0.350850,0.007491
0.473700,9.489073,13.664280,-6.451335,26.218592,0.440224,0.349797,0.007469
0.473850,9.530760,13.653351,-6.402932,26.139936,0.438903,0.348748,0.007447
0.474000,9.572530,13.642383,-6.354397,26.061516,0.437586,0.347702,0.007424
0.474150,9.614381,13.631374,-6.305730,25.983332,0.436274,0.346659,0.007402
0.474300,9.656311,13.620324,-6.256930,25.905382,0.434965,0.345619,0.007380
0.474450,9.698321,13.609229,-6.207996,25.827666,0.433660,0.344582,0.007358
0.474600,9.740406,13.598088,-6.158928,25.750183,0.432359,0.343548,0.007336
0.474750,9.782565,13.586900,-6.109726,25.672932,0.431062,0.342517,0.007314
0.474900,9.824796,13.575661,-6.060389,25.595913,0.429769,0.341490,0.007292
0.475050,9.867097,13.564370,-6.010918,25.519126,0.428479,0.340465,0.007270
0.475200,9.909464,13.553025,-5.961310,25.442568,0.427194,0.339444,0.007248
0.475350,9.951897,13.541623,-5.911567,25.366241,0.425912,0.338426,0.007226
0.475500,9.994393,13.530163,-5.861687,25.290142,0.424635,0.337410,0.007205
0.475650,10.036952,13.518642,-5.811671,25.214271,0.423361,0.336398,0.007183
0.475800,10.079571,13.507057,-5.761518,25.138629,0.422091,0.335389,0.007161
0.475950,10.122252,13.495407,-5.711227,25.063213,0.420824,0.334383,0.007140
0.476100,10.164992,13.483688,-5.660798,24.988023,0.419562,0.333380,0.007118
0.476250,10.207793,13.471898,-5.610231,24.913059,0.418303,0.332379,0.007097
0.476400,10.250653,13.460035,-5.559526,24.838320,0.417048,0.331382,0.007076
0.476550,10.293574,13.448096,-5.508681,24.763805,0.415797,0.330388,0.007055
0.476700,10.336555,13.436078,-5.457697,24.689513,0.414550,0.329397,0.007033
0.476850,10.379597,13.423978,-5.406574,24.615445,0.413306,0.328409,0.007012
0.477000,10.422700,13.411793,-5.355310,24.541599,0.412066,0.327424,0.006991
0.477150,10.465862,13.399521,-5.303906,24.467974,0.410830,0.326441,0.006970
0.477300,10.509086,13.387159,-5.252361,24.394570,0.409598,0.325462,0.006949
0.477450,10.552369,13.374702,-5.200675,24.321386,0.408369,0.324486,0.006929
0.477600,10.595711,13.362149,-5.148847,24.248422,0.407144,0.323512,0.006908
0.477750,10.639113,13.349496,-5.096878,24.175677,0.405922,0.322542,0.006887
0.477900,10.682572,13.336739,-5.044766,24.103150,0.404704,0.321574,0.006866
0.478050,10.726087,13.323876,-4.992512,24.030840,0.403490,0.320609,0.006846
0.478200,10.769658,13.310902,-4.940116,23.958748,0.402280,0.319647,0.006825
0.478350,10.813283,13.297815,-4.887576,23.886871,0.401073,0.318688,0.006805
0.478500,10.856961,13.284610,-4.834893,23.815211,0.399870,0.317732,0.006784
0.478650,10.900691,13.271283,-4.782066,23.743765,0.398670,0.316779,0.006764
0.478800,10.944472,13.257832,-4.729095,23.672534,0.397474,0.315829,0.006744
0.478950,10.988302,13.244252,-4.675980,23.601516,0.396282,0.314881,0.006723
0.479100,11.032180,13.230538,-4.622721,23.530712,0.395093,0.313937,0.006703
0.479250,11.076107,13.216688,-4.569316,23.460120,0.393908,0.312995,0.006683
0.479400,11.120080,13.202697,-4.515767,23.389739,0.392726,0.312056,0.006663
0.479550,11.164099,13.188560,-4.462072,23.319570,0.391548,0.311120,0.006643
0.479700,11.208165,13.174273,-4.408232,23.249611,0.390373,0.310186,0.006623
0.479850,11.252276,13.159833,-4.354246,23.179863,0.389202,0.309256,0.006603
0.480000,11.296432,13.145233,-4.300114,23.110323,0.388034,0.308328,0.006584
0.480150,11.340633,13.130470,-4.245836,23.040992,0.386870,0.307403,0.006564
0.480300,11.384880,13.115540,-4.191411,22.971869,0.385710,0.306481,0.006544
0.480450,11.429171,13.100436,-4.136840,36.236287,0.384553,0.305561,0.006524
0.480600,11.473506,13.085154,-4.082122,36.127578,0.383399,0.304645,0.006505
0.480750,11.517886,13.069690,-4.027257,36.019195,0.382249,0.303731,0.006485
0.480900,11.562310,13.054038,-3.972245,35.911138,0.381102,0.302820,0.006466
0.481050,11.606778,13.038193,-3.917085,35.803404,0.379959,0.301911,0.006447
0.481200,11.651289,13.022149,-3.861778,35.695994,0.378819,0.301005,0.006427
0.481350,11.695843,13.005902,-3.806323,35.588906,0.377682,0.300102,0.006408
0.481500,11.740439,12.989446,-3.750721,35.482139,0.376549,0.299202,0.006389
0.481650,11.785077,12.972774,-3.694971,35.375693,0.375420,0.298304,0.006370
0.481800,11.829756,12.955883,-3.639072,35.269566,0.374293,0.297410,0.006350
0.481950,11.874475,12.938765,-3.583026,35.163757,0.373170,0.296517,0.006331
0.482100,11.919234,12.921415,-3.526831,35.058266,0.372051,0.295628,0.006312
0.482250,11.964032,12.903827,-3.470489,34.953091,0.370935,0.294741,0.006293
0.482400,12.008869,12.885995,-3.413998,34.848232,0.369822,0.293857,0.006275
0.482550,12.053743,12.867913,-3.357358,34.743687,0.368712,0.292975,0.006256
0.482700,12.098655,12.849575,-3.300570,34.639456,0.367606,0.292096,0.006237
0.482850,12.143603,12.830974,-3.243634,34.535538,0.366504,0.291220,0.006218
0.483000,12.188587,12.812104,-3.186550,34.431931,0.365404,0.290346,0.006200
0.483150,12.233606,12.792959,-3.129317,34.328635,0.364308,0.289475,0.006181
0.483300,12.278661,12.773532,-3.071935,34.225649,0.363215,0.288607,0.006162
0.483450,12.323750,12.753816,-3.014406,34.122972,0.362125,0.287741,0.006144
0.483600,12.368874,12.733805,-2.956728,34.020603,0.361039,0.286878,0.006126
0.483750,12.414031,12.713492,-2.898902,33.918542,0.359956,0.286017,0.006107
0.483900,12.459222,12.692871,-2.840927,33.816786,0.358876,0.285159,0.006089
0.484050,12.504446,12.671934,-2.782805,33.715336,0.357799,0.284304,0.006071
0.484200,12.549703,12.650674,-2.724534,33.614190,0.356726,0.283451,0.006052
0.484350,12.594992,12.629085,-2.666116,33.513347,0.355656,0.282600,0.006034
0.484500,12.640314,12.607160,-2.607550,33.412807,0.354589,0.281753,0.006016
0.484650,12.685667,12.584891,-2.548837,33.312569,0.353525,0.280907,0.005998
0.484800,12.731051,12.562272,-2.489976,33.212631,0.352464,0.280065,0.005980
0.484950,12.776466,12.539296,-2.430968,33.112993,0.351407,0.279224,0.005962
0.485100,12.821912,12.515954,-2.371813,33.013654,0.350353,0.278387,0.005944
0.485250,12.867387,12.492241,-2.312511,32.914613,0.349302,0.277552,0.005926
0.485400,12.912892,12.468149,-2.253063,32.815869,0.348254,0.276719,0.005909
0.485550,12.958427,12.443672,-2.193469,32.717422,0.347209,0.275889,0.005891
0.485700,13.003989,12.418801,-2.133728,32.619269,0.346167,0.275061,0.005873
0.485850,13.049580,12.393530,-2.073842,32.521412,0.345129,0.274236,0.005856
0.486000,13.095198,12.367852,-2.013811,32.423847,0.344094,0.273413,0.005838
0.486150,13.140844,12.341760,-1.953634,32.326576,0.343061,0.272593,0.005821
0.486300,13.186516,12.315247,-1.893313,32.229596,0.342032,0.271775,0.005803
0.486450,13.232214,12.288306,-1.832847,32.132907,0.520846,0.270960,0.005786
0.486600,13.277941,12.260930,-1.772238,32.036508,0.519283,0.270147,0.005768
0.486750,13.323702,12.233113,-1.711485,31.940399,0.517725,0.269336,0.005751
0.486900,13.369511,12.204847,-1.650588,31.844578,0.516172,0.268528,0.005734
0.487050,13.415382,12.176127,-1.589550,31.749044,0.514624,0.267723,0.005717
0.487200,13.461334,12.146946,-1.528368,31.653797,0.513080,0.266920,0.005699
0.487350,13.507388,12.117297,-1.467046,31.558836,0.511540,0.266119,0.005682
0.487500,13.553562,12.087174,-1.405582,31.464159,0.510006,0.265321,0.005665
0.487650,13.599876,12.056571,-1.343977,31.369767,0.508476,0.264525,0.005648
0.487800,13.646348,12.025483,-1.282232,31.275657,0.506950,0.263731,0.005631
0.487950,13.692992,11.993904,-1.220348,31.181830,0.505429,0.262940,0.005614
0.488100,13.739818,11.961827,-1.158325,31.088285,0.503913,0.262151,0.005598
0.488250,13.786835,11.929249,-1.096163,30.995020,0.502401,0.261365,0.005581
0.488400,13.834046,11.896162,-1.033864,30.902035,0.500894,0.260581,0.005564
0.488550,13.881449,11.862563,-0.971427,30.809329,0.499392,0.259799,0.005547
0.488700,13.929043,11.828447,-0.908855,30.716901,0.497893,0.259019,0.005531
0.488850,13.976819,11.793809,-0.846146,30.624750,0.496400,0.258242,0.005514
0.489000,14.024771,11.758645,-0.783106,30.532876,0.494911,0.257468,0.005498
0.489150,14.072886,11.722948,-0.719791,30.441277,0.493426,0.256695,0.005481
0.489300,14.121154,11.686714,-0.656425,37.016620,0.491946,0.255925,0.005465
0.489450,14.169563,11.649941,-0.593178,36.905570,0.490470,0.255157,0.005448
0.489600,14.218102,11.612627,-0.529799,36.794853,0.488998,0.254392,0.005432
0.489750,14.266762,11.574770,-0.466289,36.684469,0.487531,0.253629,0.005416
0.489900,14.315532,11.536367,-0.402649,36.574415,0.486069,0.252868,0.005399
0.490050,14.364407,11.497416,-0.338879,36.464692,0.484610,0.252109,0.005383
0.490200,14.413382,11.457914,-0.274981,36.355298,0.483157,0.251353,0.005367
0.490350,14.462452,11.417860,-0.210956,36.246232,0.481707,0.250599,0.005351
0.490500,14.511617,11.377253,-0.146804,36.137494,0.480262,0.249847,0.005335
0.490650,14.560876,11.336092,-0.082527,36.029081,0.478821,0.249097,0.005319
0.490800,14.610231,11.294375,-0.018125,35.920994,0.477385,0.248350,0.005303
0.490950,14.659685,11.252103,0.046401,35.813231,0.475953,0.247605,0.005287
0.491100,14.709240,11.209275,0.111049,35.705791,0.474525,0.246862,0.005271
0.491250,14.758901,11.165892,0.175819,35.598674,0.473101,0.246122,0.005255
0.491400,14.808670,11.121955,0.240709,35.491878,0.471682,0.245383,0.005240
0.491550,14.858552,11.077464,0.305719,35.385402,0.470267,0.244647,0.005224
0.491700,14.908547,11.032422,0.370846,35.279246,0.468856,0.243913,0.005208
0.491850,14.958659,10.986829,0.436091,35.173408,0.467449,0.243182,0.005193
0.492000,15.008887,10.940688,0.501452,35.067888,0.466047,0.242452,0.005177
0.492150,15.059232,10.894001,0.566927,34.962684,0.464649,0.241725,0.005161
0.492300,15.109692,10.846771,0.632516,34.857796,0.463255,0.240999,0.005146
0.492450,15.160265,10.799001,0.698217,34.753223,0.461865,0.240276,0.005130
0.492600,15.210948,10.750695,0.764029,34.648963,0.460480,0.239556,0.005115
0.492750,15.261737,10.701856,0.829951,34.545016,0.459098,0.238837,0.005100
0.492900,15.312628,10.652488,0.895982,34.441381,0.457721,0.238120,0.005084
0.493050,15.363616,10.602596,0.962119,34.338057,0.456348,0.237406,0.005069
0.493200,15.414696,10.552184,1.028363,34.235043,0.454979,0.236694,0.005054
0.493350,15.465864,10.501258,1.094711,34.132338,0.453614,0.235984,0.005039
0.493500,15.517116,10.449823,1.161163,34.029941,0.452253,0.235276,0.005024
0.493650,15.568446,10.397883,1.227716,33.927851,0.450896,0.234570,0.005009
0.493800,15.619852,10.345446,1.294369,33.826067,0.449544,0.233866,0.004994
0.493950,15.671331,10.292516,1.361122,33.724589,0.448195,0.233165,0.004979
0.494100,15.722879,10.239101,1.427972,33.623415,0.446850,0.232465,0.004964
0.494250,15.774495,10.185207,1.494919,33.522545,0.445510,0.231768,0.004949
0.494400,15.826178,10.130840,1.561960,33.421978,0.444173,0.231072,0.004934
0.494550,15.877925,10.076008,1.629094,33.321712,0.442841,0.230379,0.004919
0.494700,15.929738,10.020718,1.696320,33.221747,0.441512,0.229688,0.004904
0.494850,15.981614,9.964976,1.763636,33.122081,0.440188,0.228999,0.004890
0.495000,16.033554,9.908792,1.831041,33.022715,0.438867,0.228312,0.004875
0.495150,16.085558,9.852171,1.898534,32.923647,0.437550,0.227627,0.004860
0.495300,16.137626,9.795123,1.966112,32.824876,0.547349,0.226944,0.004846
0.495450,16.189759,9.737655,2.033774,32.726401,0.545707,0.226263,0.004831
0.495600,16.241960,9.679774,2.101519,32.628222,0.544070,0.225585,0.004817
0.495750,16.294237,9.621490,2.169345,32.530337,0.542438,0.224908,0.004802
0.495900,16.346597,9.562811,2.237250,32.432746,0.540810,0.224233,0.004788
0.496050,16.399051,9.503744,2.305234,32.335448,0.539188,0.223560,0.004774
0.496200,16.451610,9.444298,2.373293,32.238442,0.537570,0.222890,0.004759
0.496350,16.504284,9.384482,2.441428,32.141727,0.535958,0.222221,0.004745
0.496500,16.557085,9.324304,2.509636,32.045301,0.534350,0.221554,0.004731
0.496650,16.610022,9.263772,2.577915,31.949165,0.532747,0.220890,0.004717
0.496800,16.663102,9.202895,2.646265,31.853318,0.531148,0.220227,0.004702
0.496950,16.716334,9.141682,2.714683,31.757758,0.529555,0.219566,0.004688
0.497100,16.769721,9.080141,2.783168,31.662485,0.527966,0.218908,0.004674
0.497250,16.823266,9.018281,2.851718,31.567497,0.526382,0.218251,0.004660
0.497400,16.876970,8.956109,2.920332,31.472795,0.524803,0.217596,0.004646
0.497550,16.930831,8.893635,2.989008,31.378376,0.523229,0.216943,0.004632
0.497700,16.984847,8.830867,3.057745,31.284241,0.521659,0.216293,0.004618
0.497850,17.039014,8.767812,3.126542,31.190389,0.520094,0.215644,0.004605
0.498000,17.093326,8.704480,3.195395,31.096817,0.518534,0.214997,0.004591
0.498150,17.147779,8.640878,3.264305,31.003527,0.516978,0.214352,0.004577
0.498300,17.202365,8.577015,3.333269,30.910516,0.515427,0.213709,0.004563
0.498450,17.257079,8.512898,3.402287,30.817785,0.513881,0.213068,0.004549
0.498600,17.311915,8.448536,3.471356,30.725331,0.512339,0.212428,0.004536
0.498750,17.366868,8.383935,3.540475,30.633155,0.510802,0.211791,0.004522
0.498900,17.421934,8.319104,3.609643,30.541256,0.509270,0.211156,0.004509
0.499050,17.477109,8.254051,3.678858,30.449632,0.507742,0.210522,0.004495
0.499200,17.532391,8.188782,3.748119,30.358283,0.506219,0.209891,0.004482
0.499350,17.587778,8.123305,3.817424,30.267208,0.504700,0.209261,0.004468
0.499500,17.643270,8.057628,3.886773,30.176407,0.503186,0.208633,0.004455
0.499650,17.698867,7.991756,3.956163,30.085878,0.501677,0.208007,0.004441
0.499800,17.754569,7.925698,4.025594,29.995620,0.500172,0.207383,0.004428
0.499950,17.810379,7.859459,4.095065,29.905633,0.498671,0.206761,0.004415
0.500100,17.866297,7.793047,4.164573,29.815916,0.497175,0.206141,0.004402
0.500250,17.922325,7.726468,4.234119,29.726468,0.495684,0.205523,0.004388
0.500400,17.978466,7.659728,4.303700,29.637289,0.494197,0.204906,0.004375
0.500550,18.034721,7.592833,4.373317,29.548377,0.492714,0.204291,0.004362
0.500700,18.091091,7.525790,4.442967,29.459732,0.491236,0.203678,0.004349
0.500850,18.147578,7.458604,4.512649,29.371353,0.489762,0.203067,0.004336
0.501000,18.204181,7.391281,4.582364,29.283239,0.488293,0.202458,0.004323
0.501150,18.260901,7.323827,4.652109,29.195389,0.486828,0.201851,0.004310
0.501300,18.317737,7.256247,4.721885,29.107803,0.485367,0.201245,0.004297
0.501450,18.374688,7.188545,4.791689,29.020480,0.483911,0.200641,0.004284
0.501600,18.431753,7.120729,4.861523,28.933418,0.482460,0.200040,0.004271
0.501750,18.488929,7.052801,4.931384,28.846618,0.481012,0.199439,0.004259
0.501900,18.546215,6.984768,5.001273,28.760078,0.479569,0.198841,0.004246
0.502050,18.603609,6.916634,5.071188,28.673798,0.478130,0.198245,0.004233
0.502200,18.661107,6.848403,5.141130,28.587776,0.476696,0.197650,0.004220
0.502350,18.718708,6.780079,5.211098,28.502013,0.475266,0.197057,0.004208
0.502500,18.776408,6.711668,5.281091,28.416507,0.473840,0.196466,0.004195
0.502650,18.834206,6.643173,5.351110,28.331257,0.472419,0.195876,0.004182
0.502800,18.892100,6.574598,5.421154,28.246264,0.471001,0.195289,0.004170
0.502950,18.950087,6.505946,5.491224,28.161525,0.469588,0.194703,0.004157
0.503100,19.008165,6.437223,5.561319,28.077040,0.468180,0.194119,0.004145
0.503250,19.066334,6.368430,5.631439,27.992809,0.466775,0.193536,0.004132
0.503400,19.124592,6.299572,5.701585,27.908831,0.465375,0.192956,0.004120
0.503550,19.182938,6.230652,5.771757,27.825104,0.463979,0.192377,0.004108
0.503700,19.241371,6.161673,5.841955,27.741629,0.462587,0.191800,0.004095
0.503850,19.299892,6.092638,5.912180,27.658404,0.461199,0.191224,0.004083
0.504000,19.358498,6.023550,5.982432,27.575429,0.459815,0.190651,0.004071
0.504150,19.417191,5.954411,6.052713,27.492703,0.458436,0.190079,0.004059
0.504300,19.475970,5.885226,6.123023,27.410224,0.457061,0.189509,0.004046
0.504450,19.534834,5.815996,6.193363,27.327994,0.455689,0.188940,0.004034
0.504600,19.593784,5.746723,6.263734,27.246010,0.454322,0.188373,0.004022
0.504750,19.652818,5.677410,6.334137,27.164272,0.452959,0.187808,0.004010
0.504900,19.711936,5.608060,6.404574,27.082779,0.451601,0.187245,0.003998
0.505050,19.771138,5.538674,6.475045,27.001531,0.450246,0.186683,0.003986
0.505200,19.830423,5.469255,6.545554,26.920526,0.448895,0.186123,0.003974
0.505350,19.889790,5.399804,6.616100,26.839764,0.447548,0.185564,0.003962
0.505500,19.949237,5.330324,6.686686,26.759245,0.446206,0.185008,0.003950
0.505650,20.008764,5.260816,6.757315,26.678967,0.444867,0.184453,0.003939
0.505800,20.068370,5.191282,6.827987,26.598931,0.443532,0.183899,0.003927
0.505950,20.128053,5.121724,6.898706,26.519134,0.442202,0.183348,0.003915
0.506100,20.187812,5.052143,6.969474,26.439576,0.440875,0.182798,0.003903
0.506250,20.247646,4.982540,7.040292,26.360258,0.439553,0.182249,0.003891
0.506400,20.307553,4.912918,7.111165,26.281177,0.438234,0.181703,0.003880
0.506550,20.367532,4.843277,7.182094,26.202333,0.436919,0.181157,0.003868
0.506700,20.427581,4.773619,7.253082,26.123726,0.435608,0.180614,0.003857
0.506850,20.487699,4.703945,7.324134,26.045355,0.434302,0.180072,0.003845
0.507000,20.547885,4.634255,7.395251,25.967219,0.432999,0.179532,0.003833
0.507150,20.608139,4.564552,7.466438,25.889317,0.431700,0.178993,0.003822
0.507300,20.668458,4.494836,7.537697,25.811649,0.430405,0.178456,0.003810
0.507450,20.728842,4.425107,7.609033,25.734214,0.429113,0.177921,0.003799
0.507600,20.789291,4.355368,7.680449,25.657012,0.427826,0.177387,0.003788
0.507750,20.849803,4.285618,7.751950,25.580041,0.426543,0.176855,0.003776
0.507900,20.910378,4.215859,7.823540,25.503301,0.425263,0.176324,0.003765
0.508050,20.971015,4.146091,7.895222,25.426791,0.423987,0.175795,0.003754
0.508200,21.031714,4.076314,7.967002,25.350510,0.422715,0.175268,0.003742
0.508350,21.092475,4.006531,8.038883,25.274459,0.421447,0.174742,0.003731
0.508500,21.153296,3.936740,8.110872,25.198636,0.420183,0.174218,0.003720
0.508650,21.214178,3.866943,8.182972,25.123040,0.418922,0.173695,0.003709
0.508800,21.275119,3.797140,8.255188,25.047670,0.417665,0.173174,0.003698
0.508950,21.336120,3.727332,8.327527,24.972527,0.416412,0.172655,0.003687
0.509100,21.397177,3.657519,8.399992,24.897610,0.415163,0.172137,0.003676
0.509250,21.458288,3.587701,8.472590,24.822917,0.413918,0.171620,0.003665
0.509400,21.519448,3.517879,8.545327,24.748448,0.412676,0.171106,0.003654
0.509550,21.580653,3.448053,8.618207,24.674203,0.411438,0.170592,0.003643
0.509700,21.641900,3.378224,8.691237,24.600180,0.410204,0.170080,0.003632
0.509850,21.703185,3.308391,8.764422,24.526380,0.408973,0.169570,0.003621
0.510000,21.764504,3.238556,8.837769,24.452801,0.407746,0.169061,0.003610
0.510150,21.825855,3.168717,8.911284,24.379442,0.406523,0.168554,0.003599
0.510300,21.887234,3.098876,8.984974,24.306304,0.405303,0.168049,0.003588
0.510450,21.948641,3.029033,9.058843,24.233385,0.404087,0.167545,0.003577
0.510600,22.010075,2.959187,9.132899,24.160685,0.402875,0.167042,0.003567
0.510750,22.071536,2.889339,9.207149,24.088203,0.401666,0.166541,0.003556
0.510900,22.133025,2.819489,9.281598,24.015938,0.400461,0.166041,0.003545
0.511050,22.194542,2.749637,9.356254,23.943890,0.399260,0.165543,0.003535
0.511200,22.256088,2.679783,9.431123,23.872059,0.398062,0.165046,0.003524
0.511350,22.317667,2.609927,9.506211,23.800443,0.396868,0.164551,0.003514
0.511500,22.379279,2.540070,9.581526,23.729041,0.395678,0.164058,0.003503
0.511650,22.440927,2.470211,9.657073,23.657854,0.394491,0.163565,0.003493
0.511800,22.502613,2.400351,9.732861,23.586881,0.393307,0.163075,0.003482
0.511950,22.564338,2.330488,9.808894,23.516120,0.392127,0.162585,0.003472
0.512100,22.626104,2.260624,9.885181,23.445572,0.390951,0.162098,0.003461
0.512250,22.687911,2.190759,9.961727,23.375235,0.389778,0.161611,0.003451
0.512400,22.749761,2.120892,10.038539,23.305109,0.388609,0.161127,0.003440
0.512550,22.811654,2.051023,10.115623,23.235194,0.387443,0.160643,0.003430
0.512700,22.873590,1.981153,10.192987,23.165488,0.386280,0.160161,0.003420
0.512850,22.935567,1.911281,10.270635,23.095992,0.385122,0.159681,0.003410
0.513000,22.997583,1.841407,10.348574,23.026704,0.383966,0.159202,0.003399
0.513150,23.059634,1.771532,10.426811,22.957624,0.382814,0.158724,0.003389
0.513300,23.121713,1.701654,10.505350,22.888751,0.381666,0.158248,0.003379
0.513450,23.183816,1.631776,10.582086,22.820085,0.380521,0.157773,0.003369
0.513600,23.245935,1.561896,10.656467,22.751624,0.379379,0.157300,0.003359
0.513750,23.308063,1.492015,10.731410,22.683369,0.378241,0.156828,0.003349
0.513900,23.370196,1.422132,10.811153,22.615319,0.377106,0.156358,0.003339
0.514050,23.432327,1.352248,10.891290,22.547473,0.375975,0.155888,0.003329
0.514200,23.494451,1.282362,10.971761,22.479831,0.374847,0.155421,0.003319
0.514350,23.556565,1.212473,11.052571,22.412391,0.373723,0.154955,0.003309
0.514500,23.618667,1.142583,11.133723,22.345154,0.372601,0.154490,0.003299
0.514650,23.680755,1.072690,11.215221,22.278119,0.371484,0.154026,0.003289
0.514800,23.742830,1.002796,11.297069,22.211284,0.370369,0.153564,0.003279
0.514950,23.804892,0.932899,11.379270,22.144651,0.369258,0.153103,0.003269
0.515100,23.866943,0.863001,11.461826,22.078217,0.368150,0.152644,0.003259
0.515250,23.928984,0.793100,11.544739,22.011982,0.367046,0.152186,0.003250
0.515400,23.991018,0.723198,11.628013,21.945946,0.365945,0.151730,0.003240
0.515550,24.053046,0.653293,11.711647,21.880108,0.364847,11.579846,0.003230
0.515700,24.115071,0.583386,11.795644,21.814468,0.363752,20.116535,0.003220
0.515850,24.177093,0.513478,11.880004,21.749024,0.362661,20.056185,0.003211
0.516000,24.239115,0.443567,11.964727,21.683777,0.361573,19.996017,0.003201
0.516150,24.301138,0.373655,12.049815,21.618726,0.360488,19.936029,0.003191
0.516300,24.363164,0.303741,12.135265,21.553870,0.359407,19.876221,0.003182
0.516450,24.425192,0.233825,12.221077,21.489208,0.358329,19.816592,0.003172
0.516600,24.487226,0.163907,12.307250,21.424741,0.357254,19.757142,0.003163
0.516750,24.549263,0.093988,12.393783,21.360466,0.356182,19.697871,0.003153
0.516900,24.611306,0.024067,12.480671,21.296385,0.355113,19.638777,0.003144
0.517050,24.673354,-0.045855,12.567914,21.232496,0.354048,19.579861,0.003134
0.517200,24.735407,-0.115778,12.655507,21.168798,0.352986,19.521121,0.003125
0.517350,24.797464,-0.185702,12.743448,21.105292,0.351927,19.462558,0.003116
0.517500,24.859525,-0.255627,12.831732,21.041976,0.350871,19.404170,0.003106
0.517650,24.921588,-0.325554,12.920353,20.978850,0.349819,19.345958,0.003097
0.517800,24.983655,-0.395480,13.009309,20.915914,0.348769,19.287920,0.003088
0.517950,25.045722,-0.465408,13.098592,20.853166,0.347723,19.230056,0.003078
0.518100,25.107790,-0.535335,13.188197,20.790606,0.346680,19.172366,0.003069
0.518250,25.169858,-0.605263,13.278118,20.728235,0.345640,19.114849,0.003060
0.518400,25.231924,-0.675190,13.368347,20.666050,0.344603,19.057504,0.003051
0.518550,25.293989,-0.745117,13.458878,20.604052,0.343569,19.000332,0.003042
0.518700,25.356050,-0.815044,13.549703,20.542240,0.342538,18.943331,0.003033
0.518850,25.418108,-0.884969,13.640814,20.480613,0.341511,18.886501,0.003023
0.519000,25.480162,-0.954894,13.732202,20.419171,0.340486,18.829841,0.003014
0.519150,25.542211,-1.024817,13.823859,20.357914,0.339465,18.773352,0.003005
0.519300,25.604255,-1.094738,13.915776,20.296840,0.338446,18.717032,0.002996
0.519450,25.666293,-1.164657,14.007942,20.235949,0.337431,18.660881,0.002987
0.519600,25.728326,-1.234574,14.100348,20.175241,0.336419,18.604898,0.002978
0.519750,25.790352,-1.304489,14.192984,20.114716,0.335409,18.549083,0.002969
0.519900,25.852373,-1.374400,14.285840,20.054372,0.334403,18.493436,0.002961
0.520050,25.914387,-1.444307,14.378904,19.994208,0.333400,18.437956,0.002952
0.520200,25.976395,-1.514211,14.472165,19.934226,0.332400,18.382642,0.002943
0.520350,26.038396,-1.584111,14.565613,19.874423,0.331402,18.327494,0.002934
0.520500,26.100391,-1.654006,14.659235,19.814800,0.330408,18.272511,0.002925
0.520650,26.162378,-1.723896,14.753019,19.755355,0.329417,18.217694,0.002916
0.520800,26.224358,-1.793780,14.846954,19.696089,0.328429,18.163041,0.002908
0.520950,26.286331,-1.863658,14.941028,19.637001,0.327443,18.108552,0.002899
0.521100,26.348296,-1.933530,15.035228,19.578090,0.326461,18.054226,0.002890
0.521250,26.410253,-2.003395,15.129541,19.519356,0.325482,18.000063,0.002882
0.521400,26.472201,-2.073252,15.223955,19.460798,0.324505,17.946063,0.002873
0.521550,26.534131,-2.143101,15.318457,19.402415,0.323532,17.892225,0.247762
0.521700,26.595894,-2.212942,15.413034,19.344208,0.322561,17.838548,0.379926
0.521850,26.656683,-2.282774,15.507673,19.286176,0.321594,17.785033,0.378786
0.522000,26.714942,-2.352595,15.602361,19.228317,0.320629,17.731678,0.377650
0.522150,26.768960,-2.422407,15.697086,19.170632,0.319667,17.678482,0.376517
0.522300,26.817171,-2.492207,15.791833,19.113120,0.318708,17.625447,0.375387
0.522450,26.858265,-2.561996,15.886589,19.055781,0.317752,17.572571,0.374261
0.522600,26.891263,-2.631773,15.981342,18.998613,0.316798,17.519853,0.373138
0.522750,26.915574,-2.701536,16.076079,18.941618,0.315848,17.467293,0.372019
0.522900,26.931038,-2.771286,16.170785,18.884793,0.314901,17.414892,0.370903
0.523050,26.937944,-2.841022,16.265449,18.828138,0.313956,17.362647,0.369790
0.523200,26.937017,-2.910743,16.360057,18.771654,0.313014,17.310559,0.368681
0.523350,26.929387,-2.980448,16.454595,18.715339,0.312075,17.258627,0.367575
0.523500,26.916527,-3.050137,16.549052,18.659193,0.311139,17.206851,0.366472
0.523650,26.900174,-3.119808,16.643414,18.603215,0.310205,17.155231,0.365373
0.523800,26.882229,-3.189462,16.737669,18.547406,0.309275,17.103765,0.364276
0.523950,26.864651,-3.259096,16.831803,18.491764,0.308347,17.052454,0.363184
