# kopru_tumbacak_raster.png kaynak verisi: aksiyon potansiyeli zamanlari
t_s,kaynak,ad,grup
0.540475,havuz,GS,kalca_ext
0.549350,havuz,GS,kalca_ext
0.558175,havuz,GS,kalca_ext
0.567125,havuz,GS,kalca_ext
0.576150,havuz,GS,kalca_ext
0.585150,havuz,GS,kalca_ext
0.594150,havuz,GS,kalca_ext
0.603175,havuz,GS,kalca_ext
0.612175,havuz,GS,kalca_ext
0.621200,havuz,GS,kalca_ext
0.630225,havuz,GS,kalca_ext
0.639250,havuz,GS,kalca_ext
0.648275,havuz,GS,kalca_ext
0.657300,havuz,GS,kalca_ext
0.666325,havuz,GS,kalca_ext
0.675350,havuz,GS,kalca_ext
0.684400,havuz,GS,kalca_ext
0.693550,havuz,GS,kalca_ext
0.703025,havuz,GS,kalca_ext
0.720025,havuz,GS,kalca_ext
0.880150,havuz,GS,kalca_ext
0.890225,havuz,GS,kalca_ext
0.899500,havuz,GS,kalca_ext
0.908675,havuz,GS,kalca_ext
0.917975,havuz,GS,kalca_ext
0.927325,havuz,GS,kalca_ext
0.936350,havuz,GS,kalca_ext
0.945150,havuz,GS,kalca_ext
0.953950,havuz,GS,kalca_ext
0.962875,havuz,GS,kalca_ext
0.971850,havuz,GS,kalca_ext
0.980850,havuz,GS,kalca_ext
0.989875,havuz,GS,kalca_ext
0.998900,havuz,GS,kalca_ext
1.007900,havuz,GS,kalca_ext
1.016925,havuz,GS,kalca_ext
1.025925,havuz,GS,kalca_ext
1.034975,havuz,GS,kalca_ext
1.044000,havuz,GS,kalca_ext
1.053050,havuz,GS,kalca_ext
1.062050,havuz,GS,kalca_ext
1.071100,havuz,GS,kalca_ext
1.080250,havuz,GS,kalca_ext
1.089750,havuz,GS,kalca_ext
1.109100,havuz,GS,kalca_ext
1.266675,havuz,GS,kalca_ext
1.276700,havuz,GS,kalca_ext
1.286025,havuz,GS,kalca_ext
1.295200,havuz,GS,kalca_ext
1.304425,havuz,GS,kalca_ext
1.313825,havuz,GS,kalca_ext
1.322875,havuz,GS,kalca_ext
1.331700,havuz,GS,kalca_ext
1.340450,havuz,GS,kalca_ext
1.349375,havuz,GS,kalca_ext
1.358375,havuz,GS,kalca_ext
1.367375,havuz,GS,kalca_ext
1.376400,havuz,GS,kalca_ext
1.385400,havuz,GS,kalca_ext
1.394450,havuz,GS,kalca_ext
1.403450,havuz,GS,kalca_ext
1.412475,havuz,GS,kalca_ext
1.421475,havuz,GS,kalca_ext
1.430525,havuz,GS,kalca_ext
1.439550,havuz,GS,kalca_ext
1.448575,havuz,GS,kalca_ext
1.457600,havuz,GS,kalca_ext
1.466775,havuz,GS,kalca_ext
1.476275,havuz,GS,kalca_ext
1.495375,havuz,GS,kalca_ext
1.653200,havuz,GS,kalca_ext
1.663250,havuz,GS,kalca_ext
1.672550,havuz,GS,kalca_ext
1.681725,havuz,GS,kalca_ext
1.690975,havuz,GS,kalca_ext
1.700375,havuz,GS,kalca_ext
1.709400,havuz,GS,kalca_ext
1.718200,havuz,GS,kalca_ext
1.726975,havuz,GS,kalca_ext
1.735925,havuz,GS,kalca_ext
1.744900,havuz,GS,kalca_ext
1.753900,havuz,GS,kalca_ext
1.762925,havuz,GS,kalca_ext
1.771950,havuz,GS,kalca_ext
1.780975,havuz,GS,kalca_ext
1.789975,havuz,GS,kalca_ext
1.799000,havuz,GS,kalca_ext
1.808025,havuz,GS,kalca_ext
1.817050,havuz,GS,kalca_ext
1.826075,havuz,GS,kalca_ext
1.835100,havuz,GS,kalca_ext
1.844150,havuz,GS,kalca_ext
1.853300,havuz,GS,kalca_ext
1.862800,havuz,GS,kalca_ext
1.881950,havuz,GS,kalca_ext
2.039725,havuz,GS,kalca_ext
2.049775,havuz,GS,kalca_ext
2.059075,havuz,GS,kalca_ext
2.068250,havuz,GS,kalca_ext
2.077525,havuz,GS,kalca_ext
2.086875,havuz,GS,kalca_ext
2.095925,havuz,GS,kalca_ext
2.104725,havuz,GS,kalca_ext
2.113525,havuz,GS,kalca_ext
2.122450,havuz,GS,kalca_ext
2.131425,havuz,GS,kalca_ext
2.140425,havuz,GS,kalca_ext
2.149450,havuz,GS,kalca_ext
2.158475,havuz,GS,kalca_ext
2.167475,havuz,GS,kalca_ext
2.176500,havuz,GS,kalca_ext
2.185525,havuz,GS,kalca_ext
2.194550,havuz,GS,kalca_ext
2.203575,havuz,GS,kalca_ext
2.212625,havuz,GS,kalca_ext
2.221625,havuz,GS,kalca_ext
2.230675,havuz,GS,kalca_ext
2.239825,havuz,GS,kalca_ext
2.249325,havuz,GS,kalca_ext
2.268525,havuz,GS,kalca_ext
2.426250,havuz,GS,kalca_ext
2.436300,havuz,GS,kalca_ext
2.445600,havuz,GS,kalca_ext
2.454775,havuz,GS,kalca_ext
2.464025,havuz,GS,kalca_ext
2.473425,havuz,GS,kalca_ext
2.482450,havuz,GS,kalca_ext
2.491250,havuz,GS,kalca_ext
2.500050,havuz,GS,kalca_ext
2.508975,havuz,GS,kalca_ext
2.517950,havuz,GS,kalca_ext
2.526950,havuz,GS,kalca_ext
2.535975,havuz,GS,kalca_ext
2.545000,havuz,GS,kalca_ext
2.554025,havuz,GS,kalca_ext
2.563025,havuz,GS,kalca_ext
2.572050,havuz,GS,kalca_ext
2.581075,havuz,GS,kalca_ext
2.590100,havuz,GS,kalca_ext
2.599150,havuz,GS,kalca_ext
2.608150,havuz,GS,kalca_ext
2.617200,havuz,GS,kalca_ext
2.626350,havuz,GS,kalca_ext
2.635850,havuz,GS,kalca_ext
2.655050,havuz,GS,kalca_ext
2.812775,havuz,GS,kalca_ext
2.822825,havuz,GS,kalca_ext
2.832125,havuz,GS,kalca_ext
2.841300,havuz,GS,kalca_ext
2.850575,havuz,GS,kalca_ext
2.859950,havuz,GS,kalca_ext
2.868975,havuz,GS,kalca_ext
2.877775,havuz,GS,kalca_ext
2.886575,havuz,GS,kalca_ext
2.895500,havuz,GS,kalca_ext
2.904475,havuz,GS,kalca_ext
2.913475,havuz,GS,kalca_ext
2.922500,havuz,GS,kalca_ext
2.931525,havuz,GS,kalca_ext
2.940550,havuz,GS,kalca_ext
2.949550,havuz,GS,kalca_ext
2.958575,havuz,GS,kalca_ext
2.967600,havuz,GS,kalca_ext
2.976625,havuz,GS,kalca_ext
2.985675,havuz,GS,kalca_ext
2.994675,havuz,GS,kalca_ext
0.060725,havuz,Pop,diz_flx
0.298300,havuz,Pop,diz_flx
0.362575,havuz,Pop,diz_flx
0.408275,havuz,Pop,diz_flx
0.455400,havuz,Pop,diz_flx
0.690475,havuz,Pop,diz_flx
0.760900,havuz,Pop,diz_flx
0.806250,havuz,Pop,diz_flx
0.852175,havuz,Pop,diz_flx
1.076375,havuz,Pop,diz_flx
1.147425,havuz,Pop,diz_flx
1.192900,havuz,Pop,diz_flx
1.238300,havuz,Pop,diz_flx
1.462225,havuz,Pop,diz_flx
1.535050,havuz,Pop,diz_flx
1.588375,havuz,Pop,diz_flx
1.642850,havuz,Pop,diz_flx
1.849825,havuz,Pop,diz_flx
1.920675,havuz,Pop,diz_flx
1.965925,havuz,Pop,diz_flx
2.011500,havuz,Pop,diz_flx
2.236975,havuz,Pop,diz_flx
2.307000,havuz,Pop,diz_flx
2.352575,havuz,Pop,diz_flx
2.398100,havuz,Pop,diz_flx
2.622000,havuz,Pop,diz_flx
2.693700,havuz,Pop,diz_flx
2.738800,havuz,Pop,diz_flx
2.784775,havuz,Pop,diz_flx
0.061300,havuz,BFp,diz_flx
0.300200,havuz,BFp,diz_flx
0.363000,havuz,BFp,diz_flx
0.416625,havuz,BFp,diz_flx
0.488250,havuz,BFp,diz_flx
0.698600,havuz,BFp,diz_flx
0.761475,havuz,BFp,diz_flx
0.807050,havuz,BFp,diz_flx
0.860800,havuz,BFp,diz_flx
1.084900,havuz,BFp,diz_flx
1.147925,havuz,BFp,diz_flx
1.193600,havuz,BFp,diz_flx
1.239975,havuz,BFp,diz_flx
1.473025,havuz,BFp,diz_flx
1.543950,havuz,BFp,diz_flx
1.589125,havuz,BFp,diz_flx
1.644150,havuz,BFp,diz_flx
1.858100,havuz,BFp,diz_flx
1.921175,havuz,BFp,diz_flx
1.966850,havuz,BFp,diz_flx
2.012525,havuz,BFp,diz_flx
2.244925,havuz,BFp,diz_flx
2.307550,havuz,BFp,diz_flx
2.353625,havuz,BFp,diz_flx
2.407450,havuz,BFp,diz_flx
2.631200,havuz,BFp,diz_flx
2.694500,havuz,BFp,diz_flx
2.739550,havuz,BFp,diz_flx
2.793600,havuz,BFp,diz_flx
0.019700,havuz,STa,diz_flx
0.308500,havuz,STa,diz_flx
0.363900,havuz,STa,diz_flx
0.416750,havuz,STa,diz_flx
0.488275,havuz,STa,diz_flx
0.698675,havuz,STa,diz_flx
0.761525,havuz,STa,diz_flx
0.807100,havuz,STa,diz_flx
0.860825,havuz,STa,diz_flx
1.084950,havuz,STa,diz_flx
1.147975,havuz,STa,diz_flx
1.193700,havuz,STa,diz_flx
1.240425,havuz,STa,diz_flx
1.473400,havuz,STa,diz_flx
1.544075,havuz,STa,diz_flx
1.589200,havuz,STa,diz_flx
1.644225,havuz,STa,diz_flx
1.858150,havuz,STa,diz_flx
1.921225,havuz,STa,diz_flx
1.966950,havuz,STa,diz_flx
2.012600,havuz,STa,diz_flx
2.245050,havuz,STa,diz_flx
2.307625,havuz,STa,diz_flx
2.353775,havuz,STa,diz_flx
2.407475,havuz,STa,diz_flx
2.631300,havuz,STa,diz_flx
2.694575,havuz,STa,diz_flx
2.739625,havuz,STa,diz_flx
2.793625,havuz,STa,diz_flx
0.017750,havuz,STp,diz_flx
0.107400,havuz,STp,diz_flx
0.299025,havuz,STp,diz_flx
0.362800,havuz,STp,diz_flx
0.409725,havuz,STp,diz_flx
0.487925,havuz,STp,diz_flx
0.698225,havuz,STp,diz_flx
0.761275,havuz,STp,diz_flx
0.806675,havuz,STp,diz_flx
0.854000,havuz,STp,diz_flx
1.084625,havuz,STp,diz_flx
1.147750,havuz,STp,diz_flx
1.193225,havuz,STp,diz_flx
1.238975,havuz,STp,diz_flx
1.471900,havuz,STp,diz_flx
1.543625,havuz,STp,diz_flx
1.588850,havuz,STp,diz_flx
1.643475,havuz,STp,diz_flx
1.857800,havuz,STp,diz_flx
1.921025,havuz,STp,diz_flx
1.966425,havuz,STp,diz_flx
2.012025,havuz,STp,diz_flx
2.244500,havuz,STp,diz_flx
2.307375,havuz,STp,diz_flx
2.353075,havuz,STp,diz_flx
2.399175,havuz,STp,diz_flx
2.630900,havuz,STp,diz_flx
2.694200,havuz,STp,diz_flx
2.739200,havuz,STp,diz_flx
2.786100,havuz,STp,diz_flx
0.061550,havuz,GP,diz_flx
0.309425,havuz,GP,diz_flx
0.371800,havuz,GP,diz_flx
0.418425,havuz,GP,diz_flx
0.488350,havuz,GP,diz_flx
0.699325,havuz,GP,diz_flx
0.761775,havuz,GP,diz_flx
0.807725,havuz,GP,diz_flx
0.861025,havuz,GP,diz_flx
1.085425,havuz,GP,diz_flx
1.148225,havuz,GP,diz_flx
1.194550,havuz,GP,diz_flx
1.248525,havuz,GP,diz_flx
1.490000,havuz,GP,diz_flx
1.553750,havuz,GP,diz_flx
1.606375,havuz,GP,diz_flx
1.653525,havuz,GP,diz_flx
1.858725,havuz,GP,diz_flx
1.921500,havuz,GP,diz_flx
1.968200,havuz,GP,diz_flx
2.021100,havuz,GP,diz_flx
2.246425,havuz,GP,diz_flx
2.308000,havuz,GP,diz_flx
2.355525,havuz,GP,diz_flx
2.407775,havuz,GP,diz_flx
2.632050,havuz,GP,diz_flx
2.695200,havuz,GP,diz_flx
2.740325,havuz,GP,diz_flx
2.793950,havuz,GP,diz_flx
0.061525,havuz,GA,diz_flx
0.299550,havuz,GA,diz_flx
0.362925,havuz,GA,diz_flx
0.416575,havuz,GA,diz_flx
0.488300,havuz,GA,diz_flx
0.698400,havuz,GA,diz_flx
0.761375,havuz,GA,diz_flx
0.806950,havuz,GA,diz_flx
0.860825,havuz,GA,diz_flx
1.084775,havuz,GA,diz_flx
1.147850,havuz,GA,diz_flx
1.193475,havuz,GA,diz_flx
1.240225,havuz,GA,diz_flx
1.472425,havuz,GA,diz_flx
1.543800,havuz,GA,diz_flx
1.589100,havuz,GA,diz_flx
1.644350,havuz,GA,diz_flx
1.857925,havuz,GA,diz_flx
1.921100,havuz,GA,diz_flx
1.966725,havuz,GA,diz_flx
2.012550,havuz,GA,diz_flx
2.244700,havuz,GA,diz_flx
2.307475,havuz,GA,diz_flx
2.353400,havuz,GA,diz_flx
2.407475,havuz,GA,diz_flx
2.631050,havuz,GA,diz_flx
2.694350,havuz,GA,diz_flx
2.739425,havuz,GA,diz_flx
2.793625,havuz,GA,diz_flx
0.005900,havuz,VL,diz_ext
0.014725,havuz,VL,diz_ext
0.023875,havuz,VL,diz_ext
0.033100,havuz,VL,diz_ext
0.042300,havuz,VL,diz_ext
0.051400,havuz,VL,diz_ext
0.060450,havuz,VL,diz_ext
0.069475,havuz,VL,diz_ext
0.078525,havuz,VL,diz_ext
0.087525,havuz,VL,diz_ext
0.096600,havuz,VL,diz_ext
0.105775,havuz,VL,diz_ext
0.115425,havuz,VL,diz_ext
0.126025,havuz,VL,diz_ext
0.137250,havuz,VL,diz_ext
0.147625,havuz,VL,diz_ext
0.156825,havuz,VL,diz_ext
0.165950,havuz,VL,diz_ext
0.174950,havuz,VL,diz_ext
0.183825,havuz,VL,diz_ext
0.192675,havuz,VL,diz_ext
0.201625,havuz,VL,diz_ext
0.210600,havuz,VL,diz_ext
0.219625,havuz,VL,diz_ext
0.228650,havuz,VL,diz_ext
0.237650,havuz,VL,diz_ext
0.246675,havuz,VL,diz_ext
0.255725,havuz,VL,diz_ext
0.264725,havuz,VL,diz_ext
0.273750,havuz,VL,diz_ext
0.282800,havuz,VL,diz_ext
0.291800,havuz,VL,diz_ext
0.300950,havuz,VL,diz_ext
0.310175,havuz,VL,diz_ext
0.320200,havuz,VL,diz_ext
0.493450,havuz,VL,diz_ext
0.503500,havuz,VL,diz_ext
0.512725,havuz,VL,diz_ext
0.522025,havuz,VL,diz_ext
0.531425,havuz,VL,diz_ext
0.540475,havuz,VL,diz_ext
0.549325,havuz,VL,diz_ext
0.558200,havuz,VL,diz_ext
0.567150,havuz,VL,diz_ext
0.576150,havuz,VL,diz_ext
0.585150,havuz,VL,diz_ext
0.594150,havuz,VL,diz_ext
0.603175,havuz,VL,diz_ext
0.612175,havuz,VL,diz_ext
0.621225,havuz,VL,diz_ext
0.630225,havuz,VL,diz_ext
0.639250,havuz,VL,diz_ext
0.648300,havuz,VL,diz_ext
0.657300,havuz,VL,diz_ext
0.666325,havuz,VL,diz_ext
0.675375,havuz,VL,diz_ext
0.684400,havuz,VL,diz_ext
0.693575,havuz,VL,diz_ext
0.703050,havuz,VL,diz_ext
0.720125,havuz,VL,diz_ext
0.880150,havuz,VL,diz_ext
0.890250,havuz,VL,diz_ext
0.899475,havuz,VL,diz_ext
0.908700,havuz,VL,diz_ext
0.918000,havuz,VL,diz_ext
0.927325,havuz,VL,diz_ext
0.936350,havuz,VL,diz_ext
0.945150,havuz,VL,diz_ext
0.953950,havuz,VL,diz_ext
0.962875,havuz,VL,diz_ext
0.971850,havuz,VL,diz_ext
0.980850,havuz,VL,diz_ext
0.989875,havuz,VL,diz_ext
0.998900,havuz,VL,diz_ext
1.007925,havuz,VL,diz_ext
1.016925,havuz,VL,diz_ext
1.025950,havuz,VL,diz_ext
1.035000,havuz,VL,diz_ext
1.044000,havuz,VL,diz_ext
1.053050,havuz,VL,diz_ext
1.062075,havuz,VL,diz_ext
1.071100,havuz,VL,diz_ext
1.080275,havuz,VL,diz_ext
1.089775,havuz,VL,diz_ext
1.109225,havuz,VL,diz_ext
1.266675,havuz,VL,diz_ext
1.276750,havuz,VL,diz_ext
1.286050,havuz,VL,diz_ext
1.295200,havuz,VL,diz_ext
1.304500,havuz,VL,diz_ext
1.313850,havuz,VL,diz_ext
1.322900,havuz,VL,diz_ext
1.331700,havuz,VL,diz_ext
1.340450,havuz,VL,diz_ext
1.349375,havuz,VL,diz_ext
1.358400,havuz,VL,diz_ext
1.367400,havuz,VL,diz_ext
1.376400,havuz,VL,diz_ext
1.385400,havuz,VL,diz_ext
1.394450,havuz,VL,diz_ext
1.403450,havuz,VL,diz_ext
1.412475,havuz,VL,diz_ext
1.421500,havuz,VL,diz_ext
1.430550,havuz,VL,diz_ext
1.439550,havuz,VL,diz_ext
1.448600,havuz,VL,diz_ext
1.457600,havuz,VL,diz_ext
1.466800,havuz,VL,diz_ext
1.476300,havuz,VL,diz_ext
1.495500,havuz,VL,diz_ext
1.653200,havuz,VL,diz_ext
1.663300,havuz,VL,diz_ext
1.672575,havuz,VL,diz_ext
1.681725,havuz,VL,diz_ext
1.691050,havuz,VL,diz_ext
1.700375,havuz,VL,diz_ext
1.709400,havuz,VL,diz_ext
1.718225,havuz,VL,diz_ext
1.726975,havuz,VL,diz_ext
1.735950,havuz,VL,diz_ext
1.744925,havuz,VL,diz_ext
1.753925,havuz,VL,diz_ext
1.762925,havuz,VL,diz_ext
1.771950,havuz,VL,diz_ext
1.780975,havuz,VL,diz_ext
1.789975,havuz,VL,diz_ext
1.799000,havuz,VL,diz_ext
1.808050,havuz,VL,diz_ext
1.817075,havuz,VL,diz_ext
1.826075,havuz,VL,diz_ext
1.835125,havuz,VL,diz_ext
1.844175,havuz,VL,diz_ext
1.853325,havuz,VL,diz_ext
1.862825,havuz,VL,diz_ext
1.882075,havuz,VL,diz_ext
2.039725,havuz,VL,diz_ext
2.049825,havuz,VL,diz_ext
2.059050,havuz,VL,diz_ext
2.068275,havuz,VL,diz_ext
2.077575,havuz,VL,diz_ext
2.086900,havuz,VL,diz_ext
2.095950,havuz,VL,diz_ext
2.104750,havuz,VL,diz_ext
2.113525,havuz,VL,diz_ext
2.122450,havuz,VL,diz_ext
2.131450,havuz,VL,diz_ext
2.140450,havuz,VL,diz_ext
2.149450,havuz,VL,diz_ext
2.158475,havuz,VL,diz_ext
2.167500,havuz,VL,diz_ext
2.176500,havuz,VL,diz_ext
2.185525,havuz,VL,diz_ext
2.194575,havuz,VL,diz_ext
2.203575,havuz,VL,diz_ext
2.212625,havuz,VL,diz_ext
2.221650,havuz,VL,diz_ext
2.230675,havuz,VL,diz_ext
2.239850,havuz,VL,diz_ext
2.249350,havuz,VL,diz_ext
2.268650,havuz,VL,diz_ext
2.426250,havuz,VL,diz_ext
2.436350,havuz,VL,diz_ext
2.445625,havuz,VL,diz_ext
2.454775,havuz,VL,diz_ext
2.464100,havuz,VL,diz_ext
2.473425,havuz,VL,diz_ext
2.482475,havuz,VL,diz_ext
2.491275,havuz,VL,diz_ext
2.500050,havuz,VL,diz_ext
2.508975,havuz,VL,diz_ext
2.517975,havuz,VL,diz_ext
2.526975,havuz,VL,diz_ext
2.535975,havuz,VL,diz_ext
2.545000,havuz,VL,diz_ext
2.554025,havuz,VL,diz_ext
2.563025,havuz,VL,diz_ext
2.572050,havuz,VL,diz_ext
2.581100,havuz,VL,diz_ext
2.590125,havuz,VL,diz_ext
2.599150,havuz,VL,diz_ext
2.608175,havuz,VL,diz_ext
2.617200,havuz,VL,diz_ext
2.626375,havuz,VL,diz_ext
2.635875,havuz,VL,diz_ext
2.655175,havuz,VL,diz_ext
2.812775,havuz,VL,diz_ext
2.822875,havuz,VL,diz_ext
2.832125,havuz,VL,diz_ext
2.841325,havuz,VL,diz_ext
2.850625,havuz,VL,diz_ext
2.859950,havuz,VL,diz_ext
2.869000,havuz,VL,diz_ext
2.877800,havuz,VL,diz_ext
2.886575,havuz,VL,diz_ext
2.895500,havuz,VL,diz_ext
2.904500,havuz,VL,diz_ext
2.913500,havuz,VL,diz_ext
2.922500,havuz,VL,diz_ext
2.931525,havuz,VL,diz_ext
2.940550,havuz,VL,diz_ext
2.949550,havuz,VL,diz_ext
2.958575,havuz,VL,diz_ext
2.967625,havuz,VL,diz_ext
2.976625,havuz,VL,diz_ext
2.985675,havuz,VL,diz_ext
2.994700,havuz,VL,diz_ext
0.005900,havuz,VI,diz_ext
0.014725,havuz,VI,diz_ext
0.023875,havuz,VI,diz_ext
0.033100,havuz,VI,diz_ext
0.042300,havuz,VI,diz_ext
0.051400,havuz,VI,diz_ext
0.060450,havuz,VI,diz_ext
0.069475,havuz,VI,diz_ext
0.078525,havuz,VI,diz_ext
0.087525,havuz,VI,diz_ext
0.096600,havuz,VI,diz_ext
0.105775,havuz,VI,diz_ext
0.115425,havuz,VI,diz_ext
0.126025,havuz,VI,diz_ext
0.137250,havuz,VI,diz_ext
0.147625,havuz,VI,diz_ext
0.156825,havuz,VI,diz_ext
0.165950,havuz,VI,diz_ext
0.174950,havuz,VI,diz_ext
0.183825,havuz,VI,diz_ext
0.192675,havuz,VI,diz_ext
0.201625,havuz,VI,diz_ext
0.210600,havuz,VI,diz_ext
0.219625,havuz,VI,diz_ext
0.228650,havuz,VI,diz_ext
0.237650,havuz,VI,diz_ext
0.246675,havuz,VI,diz_ext
0.255725,havuz,VI,diz_ext
0.264725,havuz,VI,diz_ext
0.273750,havuz,VI,diz_ext
0.282800,havuz,VI,diz_ext
0.291800,havuz,VI,diz_ext
0.300950,havuz,VI,diz_ext
0.310175,havuz,VI,diz_ext
0.320200,havuz,VI,diz_ext
0.493450,havuz,VI,diz_ext
0.503500,havuz,VI,diz_ext
0.512725,havuz,VI,diz_ext
0.522025,havuz,VI,diz_ext
0.531425,havuz,VI,diz_ext
0.540475,havuz,VI,diz_ext
0.549325,havuz,VI,diz_ext
0.558200,havuz,VI,diz_ext
0.567150,havuz,VI,diz_ext
0.576150,havuz,VI,diz_ext
0.585150,havuz,VI,diz_ext
0.594150,havuz,VI,diz_ext
0.603175,havuz,VI,diz_ext
0.612175,havuz,VI,diz_ext
0.621225,havuz,VI,diz_ext
0.630225,havuz,VI,diz_ext
0.639250,havuz,VI,diz_ext
0.648300,havuz,VI,diz_ext
0.657300,havuz,VI,diz_ext
0.666325,havuz,VI,diz_ext
0.675375,havuz,VI,diz_ext
0.684400,havuz,VI,diz_ext
0.693575,havuz,VI,diz_ext
0.703050,havuz,VI,diz_ext
0.720125,havuz,VI,diz_ext
0.880150,havuz,VI,diz_ext
0.890250,havuz,VI,diz_ext
0.899475,havuz,VI,diz_ext
0.908700,havuz,VI,diz_ext
0.918000,havuz,VI,diz_ext
0.927325,havuz,VI,diz_ext
0.936350,havuz,VI,diz_ext
0.945150,havuz,VI,diz_ext
0.953950,havuz,VI,diz_ext
0.962875,havuz,VI,diz_ext
0.971850,havuz,VI,diz_ext
0.980850,havuz,VI,diz_ext
0.989875,havuz,VI,diz_ext
0.998900,havuz,VI,diz_ext
1.007925,havuz,VI,diz_ext
1.016925,havuz,VI,diz_ext
1.025950,havuz,VI,diz_ext
1.035000,havuz,VI,diz_ext
1.044000,havuz,VI,diz_ext
1.053050,havuz,VI,diz_ext
1.062075,havuz,VI,diz_ext
1.071100,havuz,VI,diz_ext
1.080275,havuz,VI,diz_ext
1.089775,havuz,VI,diz_ext
1.109225,havuz,VI,diz_ext
1.266675,havuz,VI,diz_ext
1.276750,havuz,VI,diz_ext
1.286050,havuz,VI,diz_ext
1.295200,havuz,VI,diz_ext
1.304500,havuz,VI,diz_ext
1.313850,havuz,VI,diz_ext
1.322900,havuz,VI,diz_ext
1.331700,havuz,VI,diz_ext
1.340450,havuz,VI,diz_ext
1.349375,havuz,VI,diz_ext
1.358400,havuz,VI,diz_ext
1.367400,havuz,VI,diz_ext
1.376400,havuz,VI,diz_ext
1.385400,havuz,VI,diz_ext
1.394450,havuz,VI,diz_ext
1.403450,havuz,VI,diz_ext
1.412475,havuz,VI,diz_ext
1.421500,havuz,VI,diz_ext
1.430550,havuz,VI,diz_ext
1.439550,havuz,VI,diz_ext
1.448600,havuz,VI,diz_ext
1.457600,havuz,VI,diz_ext
1.466800,havuz,VI,diz_ext
1.476300,havuz,VI,diz_ext
1.495500,havuz,VI,diz_ext
1.653200,havuz,VI,diz_ext
1.663300,havuz,VI,diz_ext
1.672575,havuz,VI,diz_ext
1.681725,havuz,VI,diz_ext
1.691050,havuz,VI,diz_ext
1.700375,havuz,VI,diz_ext
1.709400,havuz,VI,diz_ext
1.718225,havuz,VI,diz_ext
1.726975,havuz,VI,diz_ext
1.735950,havuz,VI,diz_ext
1.744925,havuz,VI,diz_ext
1.753925,havuz,VI,diz_ext
1.762925,havuz,VI,diz_ext
1.771950,havuz,VI,diz_ext
1.780975,havuz,VI,diz_ext
1.789975,havuz,VI,diz_ext
1.799000,havuz,VI,diz_ext
1.808050,havuz,VI,diz_ext
1.817075,havuz,VI,diz_ext
1.826075,havuz,VI,diz_ext
1.835125,havuz,VI,diz_ext
1.844175,havuz,VI,diz_ext
1.853325,havuz,VI,diz_ext
1.862825,havuz,VI,diz_ext
1.882075,havuz,VI,diz_ext
2.039725,havuz,VI,diz_ext
2.049825,havuz,VI,diz_ext
2.059025,havuz,VI,diz_ext
2.068275,havuz,VI,diz_ext
2.077575,havuz,VI,diz_ext
2.086900,havuz,VI,diz_ext
2.095950,havuz,VI,diz_ext
2.104750,havuz,VI,diz_ext
2.113525,havuz,VI,diz_ext
2.122450,havuz,VI,diz_ext
2.131450,havuz,VI,diz_ext
2.140450,havuz,VI,diz_ext
2.149450,havuz,VI,diz_ext
2.158475,havuz,VI,diz_ext
2.167500,havuz,VI,diz_ext
2.176500,havuz,VI,diz_ext
2.185525,havuz,VI,diz_ext
2.194575,havuz,VI,diz_ext
2.203575,havuz,VI,diz_ext
2.212625,havuz,VI,diz_ext
2.221650,havuz,VI,diz_ext
2.230675,havuz,VI,diz_ext
2.239850,havuz,VI,diz_ext
2.249350,havuz,VI,diz_ext
2.268650,havuz,VI,diz_ext
2.426250,havuz,VI,diz_ext
2.436350,havuz,VI,diz_ext
2.445625,havuz,VI,diz_ext
2.454775,havuz,VI,diz_ext
2.464100,havuz,VI,diz_ext
2.473425,havuz,VI,diz_ext
2.482475,havuz,VI,diz_ext
2.491275,havuz,VI,diz_ext
2.500050,havuz,VI,diz_ext
2.508975,havuz,VI,diz_ext
2.517975,havuz,VI,diz_ext
2.526975,havuz,VI,diz_ext
2.535975,havuz,VI,diz_ext
2.545000,havuz,VI,diz_ext
2.554025,havuz,VI,diz_ext
2.563025,havuz,VI,diz_ext
2.572050,havuz,VI,diz_ext
2.581100,havuz,VI,diz_ext
2.590125,havuz,VI,diz_ext
2.599150,havuz,VI,diz_ext
2.608175,havuz,VI,diz_ext
2.617200,havuz,VI,diz_ext
2.626375,havuz,VI,diz_ext
2.635875,havuz,VI,diz_ext
2.655175,havuz,VI,diz_ext
2.812775,havuz,VI,diz_ext
2.822875,havuz,VI,diz_ext
2.832125,havuz,VI,diz_ext
2.841325,havuz,VI,diz_ext
2.850625,havuz,VI,diz_ext
2.859950,havuz,VI,diz_ext
2.869000,havuz,VI,diz_ext
2.877800,havuz,VI,diz_ext
2.886575,havuz,VI,diz_ext
2.895500,havuz,VI,diz_ext
2.904500,havuz,VI,diz_ext
2.913500,havuz,VI,diz_ext
2.922500,havuz,VI,diz_ext
2.931525,havuz,VI,diz_ext
2.940550,havuz,VI,diz_ext
2.949550,havuz,VI,diz_ext
2.958575,havuz,VI,diz_ext
2.967625,havuz,VI,diz_ext
2.976625,havuz,VI,diz_ext
2.985675,havuz,VI,diz_ext
2.994700,havuz,VI,diz_ext
0.005900,havuz,VM,diz_ext
0.014725,havuz,VM,diz_ext
0.023875,havuz,VM,diz_ext
0.033100,havuz,VM,diz_ext
0.042300,havuz,VM,diz_ext
0.051400,havuz,VM,diz_ext
0.060450,havuz,VM,diz_ext
0.069475,havuz,VM,diz_ext
0.078525,havuz,VM,diz_ext
