# t_s,f_TA_Hz,u_TA,akt_TA,Fkas_TA_N,f_Sol_Hz,u_Sol,akt_Sol,Fkas_Sol_N,f_IP_Hz,u_IP,akt_IP,Fkas_IP_N,f_VL_Hz,u_VL,akt_VL,Fkas_VL_N,hip_flx_derece,knee_flx_derece,ankle_flx_derece
0.588300,27.685643,0.321867,0.586938,5.173449,31.550756,0.498386,0.607824,0.721982,27.780608,0.522137,0.785711,13.046848,98.878259,1.000000,0.955045,10.529268,17.403165,-120.553504,44.071345
0.588450,27.602586,0.320901,0.585840,5.166459,31.456104,0.496891,0.607356,0.721442,27.697266,0.520570,0.784381,13.036846,98.581624,1.000000,0.955277,10.524321,17.389178,-120.538151,44.060869
0.588600,27.519778,0.319939,0.584744,5.159048,31.361735,0.495400,0.606884,0.720982,27.614174,0.519009,0.783052,13.026660,98.285879,1.000000,0.955507,10.519290,17.375073,-120.522682,44.050871
0.588750,27.437219,0.318979,0.583649,5.151586,31.267650,0.493914,0.606408,0.720519,27.531332,0.517451,0.781723,13.016265,97.991022,1.000000,0.955737,10.514192,17.360862,-120.507103,44.040872
0.588900,27.354907,0.318022,0.582557,5.144440,31.173847,0.492432,0.605929,0.719970,27.448738,0.515899,0.780395,13.005641,97.697049,1.000000,0.955965,10.509040,17.346561,-120.491424,44.030378
0.589050,27.272842,0.317068,0.581466,5.137910,31.080326,0.490955,0.605445,0.719265,27.366392,0.514351,0.779067,12.994769,97.403958,1.000000,0.956192,10.506184,17.332183,-120.475649,44.018969
0.589200,27.191024,0.316117,0.580378,5.132182,30.987085,0.489482,0.604957,0.718356,27.284292,0.512808,0.777739,12.983642,97.111746,1.000000,0.956418,10.500913,17.317734,-120.459780,44.006364
0.589350,27.109451,0.315168,0.579291,5.127294,30.894124,0.488014,0.604466,0.717233,27.202440,0.511270,0.776412,12.972261,96.820410,1.000000,0.956643,10.495603,17.303216,-120.443818,43.992469
0.589500,27.028122,0.314223,0.578206,5.123136,30.801441,0.486550,0.603970,0.715914,27.120832,0.509736,0.775086,12.960637,96.529949,1.000000,0.956866,10.490251,17.288623,-120.427760,43.977386
0.589650,26.947038,0.313280,0.577122,5.119469,30.709037,0.485090,0.603471,0.714451,27.039470,0.508207,0.773760,12.948788,96.240359,1.000000,0.957089,10.484845,17.273946,-120.411599,43.961396
0.589800,26.866197,0.312340,0.576041,5.115971,30.616910,0.483635,0.602968,0.712915,26.958351,0.506682,0.772435,12.936742,95.951638,1.000000,0.957310,10.479372,17.259171,-120.395327,43.944905
0.589950,26.785598,0.311403,0.574962,5.112286,30.525059,0.482184,0.602461,0.711386,26.877476,0.505162,0.771110,12.924524,95.663783,1.000000,0.957530,10.473814,17.244280,-120.378933,43.928377
0.590100,26.705242,0.310469,0.573884,5.108094,30.433484,0.480737,0.601951,0.709938,26.796844,0.503647,0.769786,12.912159,95.376792,1.000000,0.957748,10.468158,17.229260,-120.362408,43.912249
0.590250,26.625126,0.309538,0.572808,5.103160,30.342183,0.479295,0.601437,0.708628,26.716453,0.502136,0.768463,12.899665,95.090662,1.000000,0.957966,10.462391,17.214100,-120.345743,43.896865
0.590400,26.545250,0.308609,0.571734,5.097373,30.251157,0.477857,0.600919,0.707487,26.636304,0.500629,0.767140,12.887050,94.805390,1.000000,0.958182,10.456506,17.198792,-120.328935,43.882412
0.590550,26.465615,0.307683,0.570662,5.090764,30.160403,0.476423,0.600398,0.706512,26.556395,0.499128,0.765819,12.874315,94.520974,1.000000,0.958398,10.450503,17.183337,-120.311981,43.868896
0.590700,26.386218,0.306760,0.569592,5.083499,30.069922,0.474994,0.599874,0.705672,26.476726,0.497630,0.764497,12.861449,94.237411,1.000000,0.958612,10.444388,17.167742,-120.294885,43.856142
0.590850,26.307059,0.305840,0.568524,5.075844,29.979712,0.473569,0.599345,0.704909,26.397296,0.496137,0.763177,12.848437,93.954698,1.000000,0.958825,10.438173,17.152016,-120.277652,43.843828
0.591000,26.228138,0.304922,0.567458,5.068126,29.889773,0.472149,0.598814,0.704152,26.318104,0.494649,0.761857,12.835259,93.672834,1.000000,0.959037,10.431872,17.136174,-120.260290,43.831538
0.591150,26.149454,0.304008,0.566393,5.060669,29.800104,0.470732,0.598279,0.703325,26.239149,0.493165,0.760538,12.821895,93.391816,1.000000,0.959247,10.425502,17.120229,-120.242808,43.818840
0.591300,26.071005,0.303096,0.565331,5.053744,29.710704,0.469320,0.597740,0.702366,26.160432,0.491685,0.759220,12.808331,93.111640,1.000000,0.959457,10.419077,17.104193,-120.225214,43.805352
0.591450,25.992792,0.302186,0.564270,5.047524,29.621571,0.467912,0.597199,0.701231,26.081951,0.490210,0.757903,12.794559,92.832305,1.000000,0.959666,10.412608,17.088073,-120.207514,43.790810
0.591600,25.914814,0.301280,0.563211,5.042054,29.532707,0.466508,0.596654,0.699905,26.003705,0.488740,0.756586,12.780580,92.553808,1.000000,0.959873,10.406099,17.071874,-120.189710,43.775107
0.591750,25.837069,0.300376,0.562154,5.037250,29.444109,0.465109,0.596106,0.698401,25.925694,0.487274,0.755271,12.766405,92.276147,1.000000,0.960079,10.399549,17.055590,-120.171802,43.758311
0.591900,25.759558,0.299475,0.561099,5.032910,29.355776,0.463713,0.595554,0.696762,25.847917,0.485812,0.753956,12.752053,91.999319,1.000000,0.960285,10.392953,17.039214,-120.153785,43.740647
0.592050,25.682280,0.298576,0.560045,5.028757,29.267709,0.462322,0.594999,0.695046,25.770373,0.484354,0.752642,12.737546,91.723321,1.000000,0.960489,10.386297,17.022733,-120.135651,43.722457
0.592200,25.605233,0.297681,0.558994,5.024483,29.179906,1.000000,0.597322,0.693347,25.693062,0.482901,0.751329,12.722909,91.448151,1.000000,0.960692,10.379568,17.006134,-120.117393,43.704138
0.592350,25.528417,0.296788,0.557944,5.019818,29.092366,1.000000,0.600192,0.691771,25.615983,0.481452,0.750017,12.708165,91.173806,1.000000,0.960894,10.372754,16.989404,-120.099001,43.686058
0.592500,25.451832,0.295897,0.556897,5.014587,29.005089,1.000000,0.603032,0.690361,25.539135,0.480008,0.748706,12.693328,90.900285,1.000000,0.961095,10.365844,16.972535,-120.080470,43.668475
0.592650,25.375476,0.295010,0.555851,5.008737,28.918074,1.000000,0.605844,0.689132,25.462517,0.478568,0.747395,12.678407,90.627584,1.000000,0.961294,10.358836,16.955521,-120.061796,43.651498
0.592800,25.299350,0.294125,0.554807,5.002341,28.831320,1.000000,0.608628,0.688071,25.386130,0.477132,0.746086,12.663398,90.355701,1.000000,0.961493,10.351733,16.938365,-120.042981,43.635066
0.592950,25.223452,0.293242,0.553765,4.995584,28.744826,1.000000,0.611384,0.687140,25.309971,0.475701,0.744778,12.648294,90.084634,1.000000,0.961691,10.344542,16.921072,-120.024029,43.618971
0.593100,25.147781,0.292362,0.552725,4.988720,28.658591,1.000000,0.614113,0.686282,25.234041,0.474274,0.743471,12.633081,89.814380,1.000000,0.961888,10.337275,16.903653,-120.004946,43.602895
0.593250,25.072338,0.291485,0.551686,4.982032,28.572615,1.000000,0.616815,0.685432,25.158339,0.472851,0.742164,12.617744,89.544937,1.000000,0.962083,10.329947,16.886118,-119.985738,43.586463
0.593400,24.997121,0.290611,0.550650,4.975779,28.486898,1.000000,0.619490,0.684528,25.082864,0.471433,0.740859,12.602270,89.276302,1.000000,0.962278,10.322570,16.868479,-119.966415,43.569314
0.593550,24.922130,0.289739,0.549615,4.970151,28.401437,1.000000,0.622140,0.683521,25.007616,0.470018,0.739555,12.586651,89.008473,1.000000,0.962472,10.315157,16.850744,-119.946981,43.551160
0.593700,24.847363,0.288870,0.548582,4.965238,28.316233,1.000000,0.624764,0.682383,24.932593,0.468608,0.738252,12.570886,88.741448,1.000000,0.962664,10.307712,16.832916,-119.927440,43.531833
0.593850,24.772821,0.288003,0.547551,4.961015,28.231284,1.000000,0.627362,0.681114,24.857795,0.467202,0.736950,12.554981,88.475224,1.000000,0.962856,10.300236,16.814996,-119.907793,43.511310
0.594000,24.698503,0.287139,0.546522,4.957346,28.146590,1.000000,0.629935,0.679735,24.783222,0.465801,0.735649,12.538949,88.209798,1.000000,0.963046,10.292726,16.796977,-119.888036,43.489714
0.594150,24.624407,0.286278,0.545495,4.954017,28.062150,1.000000,0.632484,0.678291,24.708872,0.464403,0.734349,12.522811,87.945169,1.000000,0.963236,10.285172,16.778850,-119.868164,43.467288
0.594300,24.550534,0.285419,0.544470,4.950763,27.977964,1.000000,0.635009,0.676837,24.634745,0.463010,0.733051,12.506585,107.681333,1.000000,0.963424,10.277561,16.760605,-119.848168,43.444350
0.594450,24.476882,0.284563,0.543446,4.947324,27.894030,1.000000,0.637510,0.675430,24.560841,0.461621,0.731753,12.490295,107.358289,1.000000,0.963612,10.269880,16.742230,-119.828041,43.421237
0.594600,24.403452,0.283709,0.542425,4.943481,27.810348,1.000000,0.639988,0.674121,24.487159,0.460236,0.730457,12.473956,107.036214,1.000000,0.963798,10.262115,16.723713,-119.807773,43.398251
0.594750,24.330241,0.282858,0.541405,4.939096,27.726917,1.000000,0.642442,0.672945,24.413697,0.458856,0.729162,12.457580,106.715106,1.000000,0.963984,10.254256,16.705048,-119.787358,43.375603
0.594900,24.257251,0.282009,0.540387,4.934134,27.643736,1.000000,0.644874,0.671914,24.340456,0.457479,0.727868,12.441173,106.394960,1.000000,0.964169,10.246297,16.686232,-119.766791,43.353383
0.595050,24.184479,0.281163,0.539371,4.928663,27.560805,1.000000,0.647283,0.671018,24.267435,0.456107,0.726575,12.424732,106.075775,1.000000,0.964352,10.238236,16.667265,-119.746071,43.331545
0.595200,24.111926,0.280320,0.538357,4.922845,27.478122,1.000000,0.649670,0.670225,24.194632,0.454738,0.725283,12.408248,105.757548,1.000000,0.964535,10.230077,16.648153,-119.725198,43.309913
0.595350,24.039590,0.279479,0.537344,4.916900,27.395688,1.000000,0.652035,0.669485,24.122048,0.453374,0.723993,12.391709,105.440275,1.000000,0.964716,10.221827,16.628905,-119.704176,43.288220
0.595500,23.967471,0.278640,0.536334,4.911069,27.313501,1.000000,0.654378,0.668745,24.049682,0.452014,0.722704,12.375102,105.123955,1.000000,0.964897,10.213496,16.609529,-119.683011,43.266149
0.595650,23.895569,0.277805,0.535325,4.905572,27.231560,1.000000,0.656700,0.667951,23.977533,0.450658,0.721416,12.358415,104.808583,1.000000,0.965077,10.205095,16.590036,-119.661706,43.243394
0.595800,23.823882,0.276971,0.534318,4.900568,27.149866,1.000000,0.659002,0.667061,23.905601,0.449306,0.720129,12.341640,104.494157,1.000000,0.965256,10.196633,16.570432,-119.640268,43.219704
0.595950,23.752410,0.276140,0.533314,4.896129,27.068416,1.000000,0.661282,0.666050,23.833884,0.447958,0.718844,12.324775,104.180674,1.000000,0.965434,10.188115,16.550722,-119.618699,43.194930
0.596100,23.681153,0.275312,0.532310,4.892232,26.987211,1.000000,0.663542,0.664917,23.762382,0.446614,0.717560,12.307826,103.868132,1.000000,0.965611,10.179544,16.530904,-119.596999,43.169043
0.596250,23.610110,0.274486,0.531309,4.888759,26.906249,1.000000,0.665782,0.663679,23.691095,0.445274,0.716277,12.290802,103.556528,1.000000,0.965787,10.170917,16.510976,-119.575167,43.142137
0.596400,23.539279,0.273662,0.530310,4.885527,26.825530,1.000000,0.668003,0.662370,23.620022,0.443938,0.714996,12.273718,103.245858,1.000000,0.965962,10.162229,16.490929,-119.553200,43.114407
0.596550,23.468661,0.272841,0.529312,4.882313,26.745054,1.000000,0.670203,0.661039,23.549162,0.442607,0.713716,12.256592,102.936121,1.000000,0.966136,10.153471,16.470754,-119.531090,43.086113
0.596700,23.398255,0.272023,0.528316,4.878899,26.664819,1.000000,0.672384,0.659731,23.478514,0.441279,0.712437,12.239441,102.627313,1.000000,0.966309,10.144632,16.450441,-119.508831,43.057536
0.596850,23.328061,0.271207,0.527323,4.875107,26.584824,1.000000,0.674547,0.658491,23.408079,0.439955,0.711159,12.222277,102.319431,1.000000,0.966482,10.135702,16.429980,-119.486417,43.028926
0.597000,23.258076,0.270393,0.526330,4.870825,26.505070,1.000000,0.676690,0.657347,23.337854,0.438635,0.709883,12.205111,102.012472,1.000000,0.966653,10.126672,16.409366,-119.463841,43.000463
0.597150,23.188302,0.269582,0.525340,4.866031,26.425555,1.000000,0.678815,0.656312,23.267841,0.437319,0.708608,12.187945,101.706435,1.000000,0.966824,10.117537,16.388596,-119.441099,42.972230
0.597300,23.118737,0.268773,0.524352,4.860782,26.346278,1.000000,0.680921,0.655379,23.198037,0.436007,0.707335,12.170779,101.401316,1.000000,0.966993,10.108295,16.367668,-119.418189,42.944198
0.597450,23.049381,0.267967,0.523365,4.855212,26.267239,1.000000,0.683009,0.654524,23.128443,0.434699,0.706063,12.153605,101.097112,1.000000,0.967162,10.098948,16.346588,-119.395110,42.916240
0.597600,22.980233,0.267163,0.522381,4.849497,26.188437,1.000000,0.685080,0.653709,23.059058,0.433395,0.704793,12.136412,100.793820,1.000000,0.967330,10.089500,16.325360,-119.371866,42.888152
0.597750,22.911292,0.266362,0.521398,4.843826,26.109872,1.000000,0.687133,0.652892,22.989881,0.432095,0.703523,12.119191,100.491439,1.000000,0.967497,10.079958,16.303993,-119.348457,42.859693
0.597900,22.842558,0.265562,0.520417,4.838365,26.031542,1.000000,0.689168,0.652033,22.920911,0.430799,0.702256,12.101932,100.189964,1.000000,0.967663,10.070329,16.282493,-119.324888,42.830627
0.598050,22.774031,0.264766,0.519437,4.833233,25.953448,1.000000,0.691186,0.651100,22.852148,0.429506,0.700989,12.084627,99.889395,1.000000,0.967828,10.060619,16.260865,-119.301162,42.800763
0.598200,22.705709,0.263971,0.518460,4.828479,25.875587,1.000000,0.693187,0.650073,22.783592,0.428218,0.699724,12.067276,99.589726,1.000000,0.967993,10.050834,16.239113,-119.277280,42.769986
0.598350,22.637591,0.263180,0.517484,4.824076,25.797961,1.000000,0.695171,0.648950,22.715241,0.426933,0.698461,12.049880,99.290957,1.000000,0.968156,10.040974,16.217236,-119.253243,42.738273
0.598500,22.569679,0.262390,0.516511,4.819929,25.720567,1.000000,0.697139,0.647745,22.647095,0.425652,0.697199,12.032446,98.993084,1.000000,0.968319,10.031041,16.195232,-119.229050,42.705693
0.598650,22.501970,0.261603,0.515539,4.815893,25.643405,1.000000,0.699090,0.646486,22.579154,0.424375,0.695938,12.014986,98.696105,1.000000,0.968481,10.021029,16.173094,-119.204698,42.672394
0.598800,22.434464,0.260818,0.514569,4.811800,25.566475,1.000000,0.701025,0.645207,22.511417,0.423102,0.694679,11.997510,98.400017,1.000000,0.968642,10.010933,16.150817,-119.180182,42.638576
0.598950,22.367160,0.260036,0.513600,4.807489,25.489776,1.000000,0.702944,0.643946,22.443882,0.421833,0.693422,11.980031,98.104817,1.000000,0.968802,10.000747,16.128391,-119.155498,42.604453
0.599100,22.300059,0.259255,0.512634,4.802831,25.413306,1.000000,0.704847,0.642735,22.376551,0.420567,0.692166,11.962557,97.810502,1.000000,0.968961,9.990465,16.105812,-119.130642,42.570220
0.599250,22.233159,0.258478,0.511669,4.797753,25.337066,1.000000,0.706735,0.641599,22.309421,0.419306,0.690911,11.945094,97.517071,1.000000,0.969120,9.980081,16.083074,-119.105609,42.536020
0.599400,22.166459,0.257702,0.510706,4.792246,25.261055,1.000000,0.708607,0.640548,22.242493,0.418048,0.689658,11.927645,97.224520,1.000000,0.969278,9.969593,16.060174,-119.080396,42.501927
0.599550,22.099960,0.256929,0.509745,4.786362,25.185272,1.000000,0.710463,0.639579,22.175765,0.416794,0.688407,11.910207,96.932846,1.000000,0.969434,9.959001,16.037113,-119.055003,42.467930
0.599700,22.033660,0.256158,0.508786,4.780205,25.109716,1.000000,0.712305,0.638676,22.109238,0.415543,0.687157,11.892773,96.642047,1.000000,0.969590,9.948308,16.013894,-119.029430,42.433949
0.599850,21.967559,0.255390,0.507829,4.773909,25.034387,1.000000,0.714132,0.637813,22.042910,0.414297,0.685908,11.875336,96.352121,1.000000,0.969746,9.937518,15.990521,-119.003679,42.399844
0.600000,21.901656,0.254624,0.506873,4.767614,24.959284,1.000000,0.715944,0.636960,21.976782,0.413054,0.684661,11.857887,96.063065,1.000000,0.969900,9.926638,15.966999,-118.977753,42.365446
0.600150,21.835951,0.253860,0.505919,4.761442,24.884406,1.000000,0.717742,0.636086,21.910851,0.411815,0.683416,11.840417,95.774876,1.000000,0.970053,9.915675,15.943334,-118.951654,42.330585
0.600300,21.770443,0.253098,0.504967,4.755480,24.809753,0.999213,0.719521,0.635169,21.845119,0.410579,0.682172,11.822921,95.487551,1.000000,0.970206,9.904636,15.919532,-118.925386,42.295121
0.600450,21.705132,0.252339,0.504017,4.749764,24.735323,0.996215,0.721269,0.634192,21.779583,0.409347,0.680930,11.805397,95.201088,1.000000,0.970358,9.893526,15.895593,-118.898952,42.258962
0.600600,21.640017,0.251582,0.503069,4.744276,24.661117,0.993227,0.722984,0.633153,21.714245,0.408119,0.679689,11.787846,94.915485,1.000000,0.970509,9.882349,15.871520,-118.872351,42.222084
0.600750,21.575097,0.250827,0.502122,4.738952,24.587134,0.990247,0.724668,0.632058,21.649102,0.406895,0.678450,11.770270,94.630739,1.000000,0.970660,9.871107,15.847310,-118.845586,42.184526
0.600900,21.510371,0.250075,0.501177,4.733692,24.513373,0.987276,0.726319,0.630925,21.584155,0.405674,0.677213,11.752679,94.346847,1.000000,0.970809,9.828536,15.822961,-118.818653,42.146386
0.601050,21.445840,0.249325,0.500234,4.728377,24.439833,0.984314,0.727939,0.629779,21.519402,0.404457,0.675977,11.735065,94.063806,1.000000,0.970958,9.817779,15.798476,-118.791598,42.107807
0.601200,21.381503,0.248577,0.499293,4.722894,24.366513,0.981362,0.729528,0.628648,21.454844,0.403244,0.674743,11.717432,93.781615,1.000000,0.971106,9.807049,15.773855,-118.764435,42.068947
0.601350,21.317358,0.247831,0.498354,4.717159,24.293414,0.978417,0.731086,0.627554,21.390479,0.402034,0.673510,11.699789,93.500270,1.000000,0.971254,9.796329,15.749093,-118.737155,42.029947
0.601500,21.253406,0.247087,0.497416,4.711126,24.220533,0.975482,0.732614,0.626515,21.326308,0.400828,0.672279,11.682145,93.219769,1.000000,0.971400,9.785597,15.724184,-118.709745,41.990917
0.601650,21.189646,0.246346,0.496480,4.704790,24.147872,0.972556,0.734112,0.625541,21.262329,0.399626,0.671050,11.664502,92.940110,1.000000,0.971546,9.774833,15.699126,-118.682192,41.951921
0.601800,21.126077,0.245607,0.495546,4.698191,24.075428,0.969638,0.735580,0.624632,21.198542,0.398427,0.669822,11.646863,92.661289,1.000000,0.971691,9.764016,15.673918,-118.654485,41.912968
0.601950,21.062699,0.244870,0.494614,4.691403,24.003202,0.966729,0.737019,0.623776,21.134946,0.397231,0.668596,11.629227,92.383305,1.000000,0.971835,9.753129,15.648559,-118.626611,41.874012
0.602100,20.999511,0.244136,0.493683,4.684519,23.931192,0.963829,0.738430,0.622958,21.071542,0.396040,0.667372,11.611590,92.106156,1.000000,0.971979,9.742160,15.623052,-118.598564,41.834965
0.602250,20.936512,0.243403,0.492755,4.677640,23.859399,0.960937,0.739811,0.622154,21.008327,0.394852,0.666149,11.593949,91.829837,1.000000,0.972121,9.731098,15.597399,-118.570335,41.795710
0.602400,20.873703,0.242673,0.491828,4.670855,23.787820,0.958055,0.741165,0.621344,20.945302,0.393667,0.664928,11.576302,91.554348,1.000000,0.972263,9.719939,15.571602,-118.541922,41.756126
0.602550,20.811082,0.241945,0.490902,4.664228,23.716457,0.955180,0.742491,0.620508,20.882466,0.392486,0.663708,11.558644,91.279685,1.000000,0.972405,9.708680,15.545663,-118.513322,41.716104
0.602700,20.748648,0.241219,0.489979,4.657790,23.645308,0.952315,0.743789,0.619632,20.819819,0.391309,0.662490,11.540977,91.005845,1.000000,0.972545,9.697321,15.519584,-118.484533,41.675566
0.602850,20.686402,0.240495,0.489057,4.651535,23.574372,0.949458,0.745061,0.618710,20.757359,0.390135,0.661274,11.523302,90.732828,1.000000,0.972685,9.685864,15.493363,-118.455555,41.634476
0.603000,20.624343,0.239774,0.488138,4.645425,23.503649,0.946610,0.746305,0.617745,20.695087,0.388964,0.660060,11.505622,90.460629,1.000000,0.972824,9.674310,15.466999,-118.426389,41.592842
